id	ticker	fund	exchange	currency	dividend	distribution	yield	sec	payable	record	ex_dividend	created
112	XLSR 	SPDR SSGA US Sector Rotation ETF	NYSEARCA	USD	0.1249	quarterly	1.5800	2020-03-20	2020-03-27	2020-03-25	2020-03-24	2020-03-30 00:03:58
113	PRRWF 	Park Lawn Corporation	OTC	CAD	0.0380	monthly	1.4400	NULL	2020-04-15	2020-03-31	2020-03-30	2020-03-30 00:03:58
114	SISXF 	Savaria	OTCPK	CAD	0.0383	monthly	5.9400	NULL	2020-04-09	2020-03-31	2020-03-30	2020-03-30 00:03:58
115	IVR 	Invesco Mortgage Capital	NYSE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2020-03-30 00:03:58
116	NAT 	Nordic American Tankers	NYSE	USD	0.1400	quarterly	22.0500	NULL	2020-06-05	2020-05-26	2020-05-22	2020-03-30 00:03:58
117	GNL.PB 	Global Net Lease 6.875% Series B Cumulative Redeemable Perpetual Preferred Stock	OTC	USD	0.4297	quarterly	11.9900	NULL	2020-04-15	2020-04-03	2020-04-02	2020-03-30 00:03:58
118	GNL.PA 	Global Net Lease Cum Red Preferred Registered Shs Series A	NYSE	USD	0.4531	quarterly	12.9900	NULL	2020-04-15	2020-04-03	2020-04-02	2020-03-30 00:03:58
119	AFINP 	American Finance Trust 7.50% PFD A	NASDAQ	USD	0.4700	quarterly	14.5700	NULL	2020-04-15	2020-04-03	2020-04-02	2020-03-30 00:03:58
120	CMCO 	Columbus McKinnon	NASDAQ	USD	0.0600	quarterly	1.1200	NULL	2020-05-14	2020-05-04	2020-05-01	2020-03-30 00:03:58
121	HTIA 	Healthcare Trust 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock	NASDAQ	USD	0.4609	NULL	NULL	NULL	2020-04-15	2020-04-03	2020-04-02	2020-03-30 00:03:58
122	GROW 	U.S. Global Investors	NASDAQ	USD	0.0025	monthly	3.3300	NULL	NULL	NULL	NULL	2020-03-30 00:03:58
123	HRL 	Hormel Foods	NYSE	USD	0.2325	quarterly	2.0600	NULL	2020-05-15	2020-04-13	2020-04-09	2020-03-30 00:03:58
124	FF 	FutureFuel	NYSE	USD	3.0000	special	NULL	NULL	2020-04-17	2020-04-03	2020-04-20	2020-03-30 00:03:58
125	SAFE 	Safehold	NYSE	USD	0.1560	quarterly	1.1800	NULL	2020-04-15	2020-03-31	2020-03-30	2020-03-30 00:03:58
126	SAN 	Banco Santander	NYSE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2020-03-30 00:03:58
127	FIF 	First Trust Energy Infrastructure Fund	NYSE	USD	0.1100	monthly	20.0900	NULL	2020-04-15	2020-04-02	2020-04-01	2020-03-30 00:03:58
128	AFB 	AllianceBernstein National Municipal Income	NYSE	USD	0.0458	monthly	4.9400	NULL	2020-04-17	2020-04-03	2020-04-02	2020-03-30 00:03:58
129	AWF 	AllianceBernstein Global High Income Fund	NYSE	USD	0.0655	monthly	8.8600	NULL	2020-04-17	2020-04-03	2020-04-02	2020-03-30 00:03:58
130	TDBSF 	TDB Split Corp	OTC	CAD	0.0438	monthly	8.4600	NULL	2020-04-09	2020-03-31	2020-03-30	2020-03-30 00:03:58
131	DVVDF 	Dividend Select 15	OTCPK	CAD	0.0589	monthly	8.5300	NULL	2020-04-09	2020-03-31	2020-03-30	2020-03-30 00:03:58
132	SPEU 	SPDR Portfolio Europe ETF	NYSEARCA	USD	0.2027	quarterly	3.9400	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
133	SIMS 	SPDR S&P Kensho Intelligent Structures ETF	NYSEARCA	USD	0.0456	quarterly	1.4600	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
134	ROKT 	SPDR S&P Kensho Final Frontiers ETF	NYSEARCA	USD	0.0526	quarterly	1.0200	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
135	XWEB 	SPDR S&P Internet ETF	NYSEARCA	USD	0.0219	quarterly	0.1600	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
136	XTH 	SPDR S&P Technology Hardware ETF	NYSEARCA	USD	0.1229	quarterly	1.1900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
137	ONEY 	SPDR Russell 1000 Yield Focus ETF	NYSEARCA	USD	0.5511	quarterly	5.7900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
138	ONEV 	SPDR Russell 1000 Low Volatility Focus ETF	NYSEARCA	USD	0.4055	quarterly	3.0000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
139	ICFNF 	Income Financial Trust	OTC	USD	0.0657	monthly	NULL	NULL	2020-04-09	2020-03-31	2020-03-30	2020-03-30 00:03:58
140	ONEO 	SPDR Russell 1000 Momentum Focus ETF	NYSEARCA	USD	0.3007	quarterly	2.4900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
141	SPYX 	SPDR S&P 500 Fossil Fuel Free ETF	NYSEARCA	USD	0.3329	quarterly	2.1800	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
142	VLU 	SPDR S &P 1500 Value Tilt ETF	NYSEARCA	USD	0.6253	quarterly	3.4000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
143	IEP 	Icahn Enterprises LP	NASDAQ	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2020-03-30 00:03:58
144	MMTM 	SPDR S&P 1500 Momentum Tilt ETF	NYSEARCA	USD	0.5423	quarterly	2.0700	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
145	XTN 	SPDR S&P Transportation ETF	NYSEARCA	USD	0.1765	quarterly	1.6000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
146	XTL 	SPDR S&P Telecom ETF	NYSEARCA	USD	0.1505	quarterly	1.1200	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
147	XSW 	SPDR S&P Software & Services ETF	NYSEARCA	USD	0.3234	quarterly	0.1800	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
148	XSD 	SPDR S&P Semiconductor ETF	NYSEARCA	USD	0.1158	quarterly	0.7100	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
149	XRT 	SPDR S&P Retail ETF	NYSEARCA	USD	0.1749	quarterly	2.6400	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
150	XPH 	SPDR S&P Pharmaceuticals ETF	NYSEARCA	USD	0.0717	quarterly	0.7400	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
151	XOP 	SPDR S&P Oil & Gas Exploration & Production ETF	NYSEARCA	USD	0.0946	quarterly	4.9400	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
152	XME 	SPDR S&P Metals & Mining ETF	NYSEARCA	USD	0.0806	quarterly	3.1400	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
153	XHS 	SPDR S&P Healthcare Services ETF	NYSEARCA	USD	0.0327	quarterly	0.4800	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
154	XHB 	SPDR S&P Homebuilders ETF	NYSEARCA	USD	0.1087	quarterly	1.5900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
155	XES 	SPDR S&P Oil & Gas Equipment & Services ETF	NYSEARCA	USD	0.0268	quarterly	5.6700	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
156	XAR 	SPDR S&P Aerospace & Defense ETF	NYSEARCA	USD	0.4312	quarterly	0.8900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
157	SPYV 	SPDR S&P 500 Value ETF	NYSEARCA	USD	0.2219	quarterly	3.7900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
158	SPYG 	SPDR S&P 500 Small Cap Growth ETF	NYSEARCA	USD	0.1359	quarterly	1.5100	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
159	SLYV 	SPDR S&P 600 Small Cap Value ETF	NYSEARCA	USD	0.2625	quarterly	3.8300	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
160	SLYG 	SPDR S&P 600 Small Cap Growth ETF	NYSEARCA	USD	0.1227	quarterly	1.4800	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
161	SLY 	SPDR S&P 600 Small Cap ETF	NYSEARCA	USD	0.2220	quarterly	2.7000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
162	RWR 	SPDR Dow Jones REIT ETF	NYSEARCA	USD	0.5829	quarterly	5.6900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
163	MDYV 	SPDR S&P 400 Mid Cap Value ETF	NYSEARCA	USD	0.2926	quarterly	3.7900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
164	KRE 	SPDR S&P Regional Banking ETF	NYSEARCA	USD	0.3371	quarterly	4.4200	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
165	KIE 	SPDR S&P Insurance ETF	NYSEARCA	USD	0.1592	quarterly	2.3000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
166	KCE 	SPDR S&P Capital Markets ETF	NYSEARCA	USD	0.4021	quarterly	3.2800	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
