id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
12 	SWGAY  | SWGAF  | SWGN	OTCPK   	        	         	            	      	          	          	          	          	2020-04-17 15:02    	Citing COVID-19 pandemic,?Swatch Group                                     
13 	HRUFF                 	OTCPK   	     CAD	   0.1150	monthly     	15.090	          	2020-05-04	2020-04-27	2020-04-24	2020-04-17 13:27    	H&amp;R Real Estate Investment Trust                                       
14 	CMLEF                 	OTCPK   	     CAD	   0.0600	monthly     	 8.290	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 12:58    	Cominar Real Estate Investment Trust                                       
15 	PPT                   	NYSE    	     USD	   0.0350	monthly     	 9.530	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:56    	Putnam Premier Income Trust                                                
16 	PMO                   	NYSE    	     USD	   0.0531	monthly     	 5.240	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:56    	Putnam Municipal Opportunities Trust                                       
17 	PMM                   	NYSE    	     USD	   0.0320	monthly     	 5.490	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:54    	Putnam Managed Municipal Income Trust                                      
18 	PIM                   	NYSE    	     USD	   0.0300	monthly     	 8.430	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:53    	Putnam Master Intermediate Income Trust                                    
19 	CROMF                 	OTC     	     CAD	   0.0742	monthly     	 7.050	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 12:48    	Crombie REIT                                                               
20 	RMIAF                 	OTC     	     USD	   0.0171	monthly     	      	          	2020-05-29	2020-04-30	2020-04-29	2020-04-17 11:55    	Automotive Finco                                                           
21 	SVC                   	NASDAQ  	     USD	   0.0100	quarterly   	      	          	2020-05-21	2020-04-21	2020-04-20	2020-04-17 11:42    	Service Properties Trust                                                   
22 	KBRLF                 	OTC     	     CAD	   0.1000	monthly     	      	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 11:33    	K-Bro Linen                                                                
23 	KSS                   	        	        	         	            	      	          	          	          	          	2020-04-17 11:06    	Kohl?s Corporation                                                         
24 	CMHF                  	OTCPK   	     USD	   0.0400	quarterly   	 0.870	          	2020-05-08	2020-05-01	2020-04-30	2020-04-17 10:47    	Community Heritage Financial                                               
25 	KFFB                  	NASDAQ  	     USD	   0.1000	quarterly   	 6.760	          	2020-05-18	2020-04-30	2020-04-29	2020-04-17 10:46    	Kentucky First Federal Bancorp                                             
26 	ORAN                  	        	        	         	            	      	          	          	          	          	2020-04-17 10:41    	Orange                                                                     
27 	CIVB                  	NASDAQ  	     USD	   0.1100	quarterly   	      	          	2020-05-01	2020-04-21	2020-04-20	2020-04-17 09:22    	Civista Bancshares                                                         
28 	DIA                   	NYSEARCA	     USD	   0.1302	monthly     	 2.660	2020-04-15	2020-05-11	2020-04-20	2020-04-17	2020-04-17 09:17    	SPDR Dow Jones Industrial Average                                          
29 	CSSEP                 	NASDAQ  	     USD	   0.2031	monthly     	10.240	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 09:12    	Chicken Soup for the Soul Entertainment Series A Cumu Perp Red Prfd Stk    
30 	BSRR                  	NASDAQ  	     USD	   0.2000	quarterly   	 5.230	          	2020-05-13	2020-04-30	2020-04-29	2020-04-17 08:06    	Sierra Bancorp                                                             
31 	BITGF                 	OTC     	        	         	            	      	          	          	          	          	2020-04-17 07:21    	In the light of the general uncertainty due to outbreak of COVID-19, the bo
32 	EIFZF                 	OTCPK   	     CAD	   0.1900	monthly     	10.170	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 07:11    	Exchange Income                                                            
33 	SECYF                 	OTCPK   	     CAD	   0.0025	monthly     	 2.900	1969-12-31	2020-05-15	2020-05-01	2020-04-30	2020-04-17 07:04    	Secure Energy Services                                                     
34 	SLB                   	NYSE    	        	   0.1250	quarterly   	 3.560	          	2020-07-09	2020-06-03	2020-06-02	2020-04-17 06:58    	Schlumberger                                                               
35 	CFG                   	NYSE    	     USD	   0.3900	quarterly   	 9.080	          	2020-05-13	2020-04-29	2020-04-28	2020-04-17 06:51    	Citizens Financial                                                         
36 	TRGP                  	NYSE    	     USD	   0.1000	quarterly   	 5.010	          	2020-05-15	2020-05-01	2020-04-30	2020-04-17 06:44    	Targa Resources                                                            
37 	USAC                  	NYSE    	     USD	   0.5250	quarterly   	34.370	          	2020-05-08	2020-04-27	2020-04-24	2020-04-17 06:19    	USA Compression Partners                                                   
38 	IDA                   	NYSE    	     USD	   0.6700	quarterly   	 2.910	          	2020-06-01	2020-05-05	2020-05-04	2020-04-16 17:44    	IDACORP                                                                    
39 	BKEP                  	NASDAQ  	     USD	   0.0400	quarterly   	16.000	          	2020-05-14	2020-05-04	2020-05-01	2020-04-16 17:10    	Blueknight Energy Partners                                                 
40 	BKEPP                 	NASDAQ  	     USD	   0.1788	quarterly   	14.900	          	2020-05-14	2020-05-04	2020-05-01	2020-04-16 17:09    	Blueknight Energy Partners, L.P.                                           
41 	GPP                   	NASDAQ  	     USD	   0.1200	quarterly   	 8.730	          	2020-05-08	2020-05-01	2020-04-30	2020-04-16 17:08    	Green Plains Partners                                                      
42 	NPRUF                 	OTC     	     CAD	   0.1358	monthly     	 5.030	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 17:04    	Northview Apartment Real Estate Investment Trust                           
43 	WWE                   	NYSE    	     USD	   0.1200	quarterly   	 1.230	          	2020-06-25	2020-06-15	2020-06-12	2020-04-16 17:03    	World Wrestling Entertainment                                              
44 	CESDF                 	OTCPK   	        	         	            	      	          	          	          	          	2020-04-16 16:53    	CES Energy Solutions                                                       
45 	ED                    	NYSE    	     USD	   0.7650	quarterly   	 3.520	          	2020-06-15	2020-05-13	2020-05-12	2020-04-16 16:47    	Consolidated Edison                                                        
46 	CEQP                  	NYSE    	     USD	   0.6250	quarterly   	41.120	          	2020-05-15	2020-05-08	2020-05-07	2020-04-16 16:38    	Crestwood Equity                                                           
47 	PVBC                  	NASDAQ  	     USD	   0.0300	quarterly   	 1.500	          	2020-05-14	2020-04-30	2020-04-29	2020-04-16 16:37    	Provident Bancorp                                                          
48 	FNB.PE                	NYSE    	     USD	   0.4533	quarterly   	 6.830	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 16:36    	FNB Corp Deposit Shs Repr Non Cum Perp Pfd Shs Series E                    
49 	CAG                   	NYSE    	     USD	   0.2125	quarterly   	 2.540	          	2020-06-03	2020-04-30	2020-04-29	2020-04-16 16:32    	ConAgra Brands                                                             
50 	NLSN                  	NYSE    	     USD	   0.0600	quarterly   	 1.900	          	2020-06-18	2020-06-04	2020-06-03	2020-04-16 16:22    	Nielsen                                                                    
51 	OKE                   	NYSE    	     USD	   0.9350	quarterly   	13.640	          	2020-05-14	2020-04-27	2020-04-24	2020-04-16 16:19    	ONEOK                                                                      
52 	SPFI                  	NASDAQ  	     USD	   0.0300	quarterly   	 0.970	          	2020-05-11	2020-04-27	2020-04-24	2020-04-16 16:16    	South Plains Financial                                                     
53 	ALLY                  	NYSE    	     USD	   0.1900	quarterly   	 5.600	          	2020-05-15	2020-05-01	2020-04-30	2020-04-16 16:16    	Ally Financial                                                             
54 	UVE                   	NYSE    	     USD	   0.1600	quarterly   	 3.910	          	2020-05-21	2020-05-14	2020-05-13	2020-04-16 16:16    	Universal Insurance                                                        
55 	CDR.PB                	NYSE    	     USD	   0.4531	quarterly   	13.000	          	2020-05-20	2020-05-08	2020-05-07	2020-04-16 16:10    	Cedar Realty Trust Inc Cum Red Pfd Registered Series B                     
56 	CDR.PC                	NYSE    	     USD	   0.4063	quarterly   	12.070	          	2020-05-20	2020-05-08	2020-05-07	2020-04-16 16:10    	Cedar Realty Trust Cum Conv Red Pfd Registered Shs Series C                
57 	CDR                   	NYSE    	     USD	   0.0100	quarterly   	 4.690	          	2020-05-20	2020-05-08	2020-05-07	2020-04-16 16:09    	Cedar Shopping Centers                                                     
58 	BTBIF                 	OTC     	     CAD	   0.0350	monthly     	11.490	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 16:04    	BTB Real Estate Investment Trust                                           
59 	WELPM                 	OTCQB   	     USD	   1.5000	quarterly   	 4.800	          	2020-07-31	2020-07-14	2020-07-13	2020-04-16 15:37    	Wisconsin Electric Power 6% Cum Prfd Stk                                   
60 	WELPP                 	OTC     	     USD	   0.9000	quarterly   	 4.120	          	2020-06-01	2020-05-14	2020-05-13	2020-04-16 15:36    	Wisconsin Electric Power 3.60% Cum Prfd Stk                                
61 	WEC                   	NYSE    	     USD	   0.6325	quarterly   	 2.560	          	2020-06-01	2020-05-14	2020-05-13	2020-04-16 14:06    	WEC Energy                                                                 
62 	SAFM                  	NASDAQ  	     USD	   0.3200	quarterly   	 1.020	          	2020-05-12	2020-04-28	2020-04-27	2020-04-16 12:39    	Sanderson Farms                                                            
63 	AMRB                  	NASDAQ  	     USD	   0.0700	quarterly   	 2.740	          	2020-05-13	2020-04-29	2020-04-28	2020-04-16 12:02    	American River Bankshares                                                  
64 	INFO                  	NYSE    	     USD	   0.1700	quarterly   	 1.050	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 11:34    	IHS Markit                                                                 
65 	GLP.PA                	NYSE    	     USD	   0.6094	quarterly   	11.880	          	2020-05-15	2020-05-01	2020-04-30	2020-04-16 09:42    	Global Partners LP Cum Conv Red Perp Pfd Registered Units Series A         
66 	PLBC                  	NASDAQ  	     USD	   0.1200	quarterly   	 2.830	          	2020-05-15	2020-05-01	2020-04-30	2020-04-16 09:38    	Plumas Bancorp                                                             
67 	PPG                   	NYSE    	     USD	   0.5100	quarterly   	 2.310	          	2020-06-12	2020-05-11	2020-05-08	2020-04-16 09:38    	PPG                                                                        
68 	TRUX                  	OTCPK   	     USD	   0.2800	quarterly   	 2.870	          	2020-06-26	2020-06-10	2020-06-09	2020-04-16 08:51    	Truxton                                                                    
69 	CIT                   	NYSE    	     USD	   0.3500	quarterly   	 7.430	          	2020-05-22	2020-05-08	2020-05-07	2020-04-16 08:51    	CIT                                                                        
70 	GT                    	NASDAQ  	        	         	            	      	          	          	          	          	2020-04-16 08:49    	The Goodyear Tire &amp; Rubber Company                                     
71 	TGP                   	NYSE    	     USD	   0.2500	quarterly   	 9.510	          	2020-05-15	2020-05-01	2020-04-30	2020-04-16 07:53    	Teekay LNG                                                                 
72 	RMR                   	NASDAQ  	     USD	   0.3800	quarterly   	 5.420	          	2020-05-21	2020-04-27	2020-04-24	2020-04-16 07:51    	RMR Group                                                                  
73 	MS                    	NYSE    	     USD	   0.3500	quarterly   	 3.650	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 07:36    	Morgan Stanley                                                             
74 	BK                    	NYSE    	     USD	   0.3100	quarterly   	 3.580	          	2020-05-11	2020-04-28	2020-04-27	2020-04-16 06:33    	Bank of New York Mellon                                                    
75 	PZRIF                 	OTC     	     CAD	   0.0500	monthly     	 6.880	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 06:02    	Pizza Pizza Royalty                                                        
76 	BREUF                 	        	        	         	            	      	          	          	          	          	2020-04-16 03:06    	While most of corporate America suspends shareholder returns to shore up li
77 	CE                    	OTCPK   	     CAD	   0.1125	monthly     	16.750	          	2020-05-29	2020-04-30	2020-04-29	2020-04-15 18:06    	Bridgemarq Real Estate Services                                            
78 	SMMCF                 	NYSE    	     USD	   0.6200	quarterly   	 3.050	          	2020-05-07	2020-04-27	2020-04-24	2020-04-15 17:51    	Celanese Corp.                                                             
79 	MNARF                 	OTC     	     CAD	   0.0450	monthly     	 5.160	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:43    	Summit Industrial Income REIT                                              
80 	PEYUF                 	OTC     	     CAD	   0.0583	monthly     	 5.140	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:42    	Morguard North American Residential REIT                                   
81 	ARESF                 	OTCPK   	        	   0.0100	quarterly   	 2.230	          	2020-07-15	2020-06-30	2020-06-29	2020-04-15 17:39    	Peyto Exploration                                                          
82 	DGICB                 	OTCPK   	     CAD	   0.0450	monthly     	 6.430	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:15    	Artis Real Estate Investment Trust                                         
83 	CDPYF                 	NASDAQ  	     USD	   0.1325	quarterly   	 3.770	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 17:11    	Donegal Group                                                              
84 	DGICA                 	OTC     	     CAD	   0.1150	monthly     	 3.060	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:09    	Canadian Apartment Properties REIT                                         
85 	BSRTF                 	NASDAQ  	     USD	   0.1500	quarterly   	 3.980	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 17:09    	Donegal Group                                                              
86 	SPGYF                 	OTCPK   	     USD	   0.0417	monthly     	 5.390	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:09    	BSR REIT                                                                   
87 	ECC                   	OTCPK   	     CAD	   0.0143	monthly     	12.700	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:07    	Whitecap Resources                                                         
88 	FCRGF                 	NYSE    	     USD	   0.0800	monthly     	14.650	          	2020-06-30	2020-06-12	2020-06-11	2020-04-15 17:07    	Eagle Point Credit                                                         
89 	FNLIF                 	OTCPK   	     CAD	   0.0716	monthly     	 3.840	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:05    	First Capital Realty                                                       
90 	ATR                   	OTCPK   	     CAD	   0.1625	monthly     	 7.870	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:04    	First National Financial                                                   
91 	VREYF                 	NYSE    	     USD	   0.3600	quarterly   	 1.430	          	2020-05-20	2020-04-29	2020-04-28	2020-04-15 17:03    	AptarGroup                                                                 
92 	NRG                   	OTCPK   	     CAD	   0.0050	monthly     	 7.680	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 16:50    	TORC Oil &amp; Gas                                                         
93 	NWHUF                 	NYSE    	     USD	   0.3000	quarterly   	 4.070	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:48    	NRG Energy                                                                 
94 	NGLS.PA               	OTC     	     CAD	   0.0667	monthly     	 8.220	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 16:41    	NorthWest Healthcare Properties REIT                                       
95 	IID                   	NYSE    	     USD	   0.1875	monthly     	12.970	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 16:40    	Targa Resources Partners LP                                                
96 	IGD                   	NYSE    	     USD	   0.0300	monthly     	 9.020	          	2020-05-15	2020-05-04	2020-05-01	2020-04-15 16:39    	Voya International High Dividend Equity Income Fund                        
97 	AON                   	NYSE    	     USD	   0.0400	monthly     	 9.930	          	2020-05-15	2020-05-04	2020-05-01	2020-04-15 16:37    	Voya Global Equity Dividend and Premium Opportunity Fund                   
98 	JPM.PG                	NYSE    	     USD	   0.4400	quarterly   	 0.910	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:33    	Aon                                                                        
99 	JPM.PH                	NYSE    	     USD	   0.3813	quarterly   	 1.600	          	2020-06-01	2020-05-04	2020-05-01	2020-04-15 16:28    	JPMorgan Chase &amp; Co Deposit Shs Non-Cum Pfd Shs Series AA              
100	JPM.PC                	NYSE    	     USD	   0.3844	quarterly   	      	          	2020-06-01	2020-05-04	2020-05-01	2020-04-15 16:28    	JPMorgan Chase &amp; Co Deposit Shs Repr Non-Cum Pfd Shs Series BB         
101	COST                  	NYSE    	     USD	   0.3750	quarterly   	 5.590	          	2020-06-01	2020-05-04	2020-05-01	2020-04-15 16:26    	JPMorgan Chase &amp; Co. 6 DEP NCM PFD EE                                  
102	AM                    	NASDAQ  	     USD	   0.7000	quarterly   	 0.900	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:24    	Costco                                                                     
103	ARTNA                 	NYSE    	     USD	   0.3075	quarterly   	44.890	          	2020-05-12	2020-04-30	2020-04-29	2020-04-15 16:22    	Antero Midstream                                                           
104	JBL                   	NASDAQ  	     USD	   0.2496	quarterly   	 2.760	          	2020-05-22	2020-05-08	2020-05-07	2020-04-15 16:17    	Artesian Resources                                                         
105	CVCY                  	NYSE    	     USD	   0.0800	quarterly   	 1.220	          	2020-06-03	2020-05-15	2020-05-14	2020-04-15 16:16    	Jabil                                                                      
106	UNB                   	NASDAQ  	     USD	   0.1100	quarterly   	 3.710	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:07    	Central Valley Community Bancorp                                           
107	HFBL                  	NASDAQ  	     USD	   0.3200	quarterly   	 4.870	          	2020-05-07	2020-04-27	2020-04-24	2020-04-15 16:05    	Union Bankshares                                                           
108	MCBS                  	NASDAQ  	     USD	   0.1600	quarterly   	 2.870	          	2020-05-11	2020-04-27	2020-04-24	2020-04-15 16:05    	Home Federal                                                               
109	CBSHP                 	NASDAQ  	     USD	   0.1100	quarterly   	 4.350	          	2020-05-08	2020-05-01	2020-04-30	2020-04-15 15:52    	MetroCity Bankshares                                                       
110	CBSH                  	NASDAQ  	     USD	   0.3750	quarterly   	 5.850	          	2020-06-01	2020-05-15	2020-05-14	2020-04-15 15:15    	Commerce Bancshares Inc Deposit Shs Non-Cum Perp Pfd Shs Series B          
111	LGI                   	NASDAQ  	     USD	   0.2700	quarterly   	 1.950	          	2020-06-22	2020-06-05	2020-06-04	2020-04-15 14:55    	Commerce Bancshares                                                        
112	EV                    	NYSE    	     USD	   0.1065	monthly     	10.130	          	2020-05-22	2020-05-12	2020-05-11	2020-04-15 14:02    	Lazard Global Total Return&amp;Income Fund                                 
113	CGRIF                 	NYSE    	     USD	   0.3750	quarterly   	 4.560	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 13:55    	Eaton Vance                                                                
114	OVBC                  	OTCPK   	     CAD	   0.2100	quarterly   	 4.020	          	2020-06-15	2020-05-29	2020-05-28	2020-04-15 12:54    	Canadian General Investments                                               
115	SON                   	NASDAQ  	     USD	   0.2100	quarterly   	 3.280	          	2020-05-10	2020-04-24	2020-04-23	2020-04-15 12:28    	Ohio Valley                                                                
116	HARL                  	NYSE    	     USD	   0.4300	quarterly   	 3.560	          	2020-06-10	2020-05-08	2020-05-07	2020-04-15 12:14    	Sonoco Products                                                            
117	ISD                   	OTC     	     USD	   0.2700	quarterly   	 4.700	          	2020-05-13	2020-04-29	2020-04-28	2020-04-15 11:32    	Harleysville Savings Financial                                             
118	APYRF                 	NYSE    	     USD	   0.1050	monthly     	      	          	2020-05-29	2020-05-15	2020-05-14	2020-04-15 11:11    	PGIM High Yield Bond Fund                                                  
119	PAZRF                 	OTCPK   	     CAD	   0.1375	monthly     	 3.650	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 11:07    	Allied Properties Real Estate Investment Trust                             
120	LWSCF                 	OTC     	     CAD	   0.0233	monthly     	 9.330	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 11:05    	Plaza Retail REIT                                                          
121	CCU                   	OTCPK   	     CAD	   0.0780	monthly     	 7.960	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 10:02    	Sienna Senior Living                                                       
122	CLF                   	NYSE    	     USD	   0.2730	            	      	          	          	2020-04-17	2020-04-16	2020-04-15 09:53    	Compania Cervecerias Unidas S.A.                                           
123	EPR                   	NYSE    	        	         	            	      	          	          	          	          	2020-04-15 09:24    	Cleveland-Cliffs                                                           
124	CWSRF                 	NYSE    	     USD	   0.3825	monthly     	19.160	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 09:19    	EPR Properties                                                             
125	PPRQF                 	OTC     	     CAD	   0.0510	monthly     	 7.070	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 08:38    	Chartwell Retirement Residences                                            
126	NNN                   	OTC     	     CAD	   0.0617	monthly     	 5.420	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 08:37    	Choice Properties                                                          
127	HCI                   	NYSE    	     USD	   0.5150	quarterly   	 6.010	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 08:35    	National Retail Properties                                                 
128	EXETF                 	NYSE    	     USD	   0.4000	quarterly   	 3.970	          	2020-06-19	2020-05-15	2020-05-14	2020-04-15 08:34    	HCI Group                                                                  
129	VET                   	OTCPK   	     CAD	   0.0400	monthly     	 7.680	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 08:32    	Extendicare                                                                
130	AES                   	NYSE    	        	         	            	      	          	          	          	          	2020-04-15 08:11    	Vermilion Energy                                                           
131	ENTG                  	NYSE    	     USD	   0.1433	quarterly   	 4.090	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 08:07    	AES                                                                        
132	GS                    	NASDAQ  	     USD	   0.0800	quarterly   	 0.620	          	2020-05-20	2020-04-29	2020-04-28	2020-04-15 08:06    	Entegris                                                                   
133	RIOCF                 	NYSE    	     USD	   1.2500	quarterly   	 2.810	          	2020-06-29	2020-06-01	2020-05-29	2020-04-15 07:29    	Goldman Sachs                                                              
134	BLX                   	OTCPK   	     CAD	   0.1200	monthly     	 8.500	          	2020-05-07	2020-04-30	2020-04-29	2020-04-15 07:21    	RioCan Real Estate Investment Trust                                        
135	AOS                   	NYSE    	     USD	   0.2500	quarterly   	 9.690	          	2020-05-13	2020-04-27	2020-04-24	2020-04-15 07:19    	Banco Latinoamericano                                                      
136	GLAD                  	NYSE    	     USD	   0.2400	quarterly   	 2.420	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 05:52    	A. O. Smith                                                                
137	GLAD                  	NASDAQ  	        	         	            	      	          	          	          	          	2020-04-14 17:17    	Starting April 1, 2020, Gladstone Capital                                  
138	CVLY                  	NASDAQ  	     USD	   0.0650	monthly     	12.190	          	2020-06-30	          	          	2020-04-14 17:09    	Gladstone Capital                                                          
139	CNBKA                 	NASDAQ  	     USD	   0.1600	quarterly   	 4.570	          	2020-05-12	2020-04-28	2020-04-27	2020-04-14 16:49    	Codorus Valley                                                             
140	GAIN                  	NASDAQ  	     USD	   0.1200	quarterly   	 0.720	          	2020-05-15	2020-05-01	2020-04-30	2020-04-14 16:48    	Century Bancorp                                                            
141	GOOD                  	NASDAQ  	     USD	   0.0700	monthly     	 8.880	          	2020-06-30	          	          	2020-04-14 16:47    	Gladstone Investment                                                       
142	PGZ                   	NASDAQ  	     USD	   0.1252	monthly     	10.390	          	2020-06-30	2020-06-19	2020-06-18	2020-04-14 16:42    	Gladstone Commercial                                                       
143	KALU                  	NYSE    	     USD	   0.1100	monthly     	10.670	          	2020-07-31	2020-07-17	2020-07-16	2020-04-14 16:40    	Principal Real Estate Income Fund                                          
144	PG                    	NASDAQ  	     USD	   0.6700	quarterly   	 3.700	          	2020-05-15	2020-04-24	2020-04-23	2020-04-14 16:36    	Kaiser Aluminum                                                            
145	NCZ                   	NYSE    	     USD	   0.7907	quarterly   	 2.730	          	2020-05-15	2020-04-24	2020-04-23	2020-04-14 16:22    	Procter &amp; Gamble                                                       
146	LKFN                  	NYSE    	     USD	   0.0375	monthly     	12.860	          	2020-05-04	2020-04-24	2020-04-23	2020-04-14 16:09    	AllianzGI Convertible &amp; Income Fund II                                 
147	IIPZF  | IIP.UN       	NASDAQ  	     USD	   0.3000	quarterly   	 2.950	          	2020-05-05	2020-04-25	2020-04-23	2020-04-14 16:02    	Lakeland Financial                                                         
148	HOMZ                  	OTC     	     CAD	   0.0258	monthly     	 1.940	          	2020-05-15	2020-04-30	2020-04-29	2020-04-14 15:21    	InterRent Real Estate Investment Trust                                     
149	YGYIP                 	NYSEARCA	     USD	   0.0636	monthly     	      	1969-12-31	2020-04-16	2020-04-15	2020-04-14	2020-04-14 10:24    	Hoya Capital Housing ETF                                                   
150	FRC                   	NASDAQ  	     USD	   0.2031	monthly     	24.350	          	2020-07-15	2020-06-30	2020-06-29	2020-04-14 09:15    	Youngevity International, Inc. 9.75% PFD SER D                             
151	MVC                   	NYSE    	     USD	   0.2000	quarterly   	 0.860	          	2020-05-14	2020-04-30	2020-04-29	2020-04-14 07:21    	First Republic Bank                                                        
152	JNJ                   	NYSE    	     USD	   0.1700	quarterly   	12.570	          	2020-04-30	2020-04-24	2020-04-23	2020-04-14 06:55    	MVC Capital                                                                
153	O                     	NYSE    	     USD	   1.0100	quarterly   	 2.890	          	2020-06-09	2020-05-26	2020-05-22	2020-04-14 06:32    	Johnson &amp; Johnson                                                      
154	MSB                   	NYSE    	     USD	   0.2330	monthly     	 4.930	          	2020-05-15	2020-05-01	2020-04-30	2020-04-14 06:03    	Realty Income                                                              
155	FAST                  	NYSE    	     USD	   0.5600	quarterly   	15.640	          	2020-05-20	2020-04-30	2020-04-29	2020-04-13 17:44    	Mesabi Trust                                                               
156	PKIUF                 	NASDAQ  	     USD	   0.2500	quarterly   	 2.970	          	2020-05-26	2020-04-28	2020-04-27	2020-04-13 17:08    	Fastenal                                                                   
157	HCAP                  	OTCPK   	     CAD	   0.1012	monthly     	 4.080	          	2020-05-15	2020-04-22	2020-04-21	2020-04-13 17:02    	Parkland Fuel                                                              
158	UNM                   	NASDAQ  	        	   0.0813	            	      	          	          	          	          	2020-04-13 16:18    	As part of its plan to preserve liquidity made uncertainty resulting from t
159	BADFF                 	NYSE    	     USD	   0.2850	quarterly   	 7.230	          	2020-05-15	2020-04-27	2020-04-24	2020-04-13 14:02    	Unum                                                                       
160	OSTK  | OSTBP  | OSTK 	OTCPK   	     CAD	   0.0500	monthly     	 2.420	          	2020-05-15	2020-04-30	2020-04-29	2020-04-13 11:28    	Badger Daylighting                                                         
161	CHCO                  	OSTK+0.4	        	         	            	      	1969-12-31	          	          	          	2020-04-13 10:33    	Overstock.com                                                              
162	BMEZ                  	NASDAQ  	     USD	   0.5700	quarterly   	      	          	2020-04-30	2020-04-15	2020-04-14	2020-04-13 10:19    	City Holding                                                               
