id	ticker	fund	exchange	currency	dividend	distribution	yield	sec	payable	record	ex_dividend	created
165	BKN 	John Hancock Preferred Income Fund II	NYSE	USD	0.1235	monthly	9.6200	NULL	2020-04-30	2020-04-13	2020-04-09	2020-04-04 11:55:44
166	BSD 	BlackRock Investment Quality Municipal Trust	NYSE	USD	0.0590	monthly	4.6800	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
167	MEN 	BlackRock Strategic Municipal Trust	NYSE	USD	0.0550	monthly	5.1400	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
168	MFL 	BlackRock Munienhanced Fund	NYSE	USD	0.0390	monthly	4.3900	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
169	MFT 	BlackRock MuniHoldings Investment Quality Fund	NYSE	USD	0.0455	monthly	4.1700	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
170	HPI 	BlackRock MuniYield Quality Investment Fund	NYSE	USD	0.0500	monthly	4.4000	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
171	MHD 	John Hancock Preferred Income Fund	NYSE	USD	0.1235	monthly	9.2200	NULL	2020-04-30	2020-04-13	2020-04-09	2020-04-04 11:55:44
172	MQT 	BlackRock MuniHoldings Fund	NYSE	USD	0.0605	monthly	4.6600	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
173	MQY 	BlackRock MuniYield Quality Fund II	NYSE	USD	0.0440	monthly	4.2800	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
174	BGIO 	BlackRock MuniYield Quality Fund	NYSE	USD	0.0530	monthly	4.3700	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
175	HYT 	BlackRock 2022 Global Income Opportunity Trust?	NYSE	USD	0.0500	monthly	8.1100	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
176	MUE 	BlackRock Corporate High Yield Fund	NYSE	USD	0.0779	monthly	10.6200	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
177	FRA 	BlackRock MuniHoldings Quality Fund II	NYSE	USD	0.0440	monthly	4.4000	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
178	EGF 	BlackRock Floating Rate Income Strategies Fund	NYSE	USD	0.0788	monthly	9.4500	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
179	DSU 	BlackRock Enhanced Government Fund	NYSE	USD	0.0410	monthly	3.8300	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
180	BTZ 	BlackRock Debt Strategies Fund	NYSE	USD	0.0711	monthly	10.1000	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
181	MUH 	BlackRock Credit Allocation Income Trust IV	NYSE	USD	0.0839	monthly	8.6300	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
182	MUS 	BlackRock MuniHoldings Fund II	NYSE	USD	0.0565	monthly	4.9300	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
183	MVT 	BlackRock MuniHoldings Quality Fund	NYSE	USD	0.0445	monthly	4.4700	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
184	MYD 	BlackRock MuniVest Fund II	NYSE	USD	0.0555	monthly	4.9000	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
185	MYF 	BlackRock MuniYield Fund	NYSE	USD	0.0560	monthly	5.2900	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
186	BLW 	BlackRock MuniYield Investment Fund	NYSE	USD	0.0560	monthly	5.0600	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
187	MYI 	BlackRock Limited Duration Income Trust	NYSE	USD	0.0981	monthly	9.3300	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
188	BKT 	BlackRock MuniYield Quality Fund III?	NYSE	USD	0.0445	monthly	4.1800	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
189	MYC 	BlackRock Income Trust	NYSE	USD	0.0344	monthly	7.1700	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
190	BFZ 	BlackRock MuniYield California Fund	NYSE	USD	0.0430	monthly	3.9600	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
191	MUC 	BlackRock California Municipal Income Trust	NYSE	USD	0.0380	monthly	3.7300	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
192	MVF 	BlackRock MuniHoldings California Quality Fund	NYSE	USD	0.0460	monthly	4.2500	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
193	BZM 	BlackRock MuniVest Fund	NYSE	USD	0.0335	monthly	4.9600	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
194	BIT 	BlackRock Maryland Municipal Bond Trust	NYSE	USD	0.0395	monthly	3.5200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
195	MCA 	BlackRock Multi-Sector Income Trust	NYSE	USD	0.1237	monthly	12.3000	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-04 11:55:44
196	MIY 	BlackRock MuniYield California Quality Fund?	NYSE	USD	0.0460	monthly	4.2200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
197	MNE 	BlackRock MuniYield Michigan Quality Fund	NYSE	USD	0.0490	monthly	4.4400	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
198	MHN 	BlackRock Muni New York Intermediate Duration Fund	NYSE	USD	0.0360	monthly	3.0500	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
199	MYN 	BlackRock MuniHoldings New York Quality Fund	NYSE	USD	0.0445	monthly	4.4000	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
200	BSE 	BlackRock MuniYield New York Quality Fund	NYSE	USD	0.0425	monthly	4.1700	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-04 11:55:44
