id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
26 	AMRB                  	NASDAQ  	     USD	   0.0700	quarterly   	 2.740	          	2020-05-13	2020-04-29	2020-04-28	2020-04-16 12:02    	American River Bankshares                                                  
27 	INFO                  	NYSE    	     USD	   0.1700	quarterly   	 1.050	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 11:34    	IHS Markit                                                                 
28 	GLP.PA                	NYSE    	     USD	   0.6094	quarterly   	11.880	          	2020-05-15	2020-05-01	2020-04-30	2020-04-16 09:42    	Global Partners LP Cum Conv Red Perp Pfd Registered Units Series A         
29 	PLBC                  	NASDAQ  	     USD	   0.1200	quarterly   	 2.830	          	2020-05-15	2020-05-01	2020-04-30	2020-04-16 09:38    	Plumas Bancorp                                                             
30 	PPG                   	NYSE    	     USD	   0.5100	quarterly   	 2.310	          	2020-06-12	2020-05-11	2020-05-08	2020-04-16 09:38    	PPG                                                                        
31 	TRUX                  	OTCPK   	     USD	   0.2800	quarterly   	 2.870	          	2020-06-26	2020-06-10	2020-06-09	2020-04-16 08:51    	Truxton                                                                    
32 	CIT                   	NYSE    	     USD	   0.3500	quarterly   	 7.430	          	2020-05-22	2020-05-08	2020-05-07	2020-04-16 08:51    	CIT                                                                        
33 	GT                    	NASDAQ  	        	         	            	      	          	          	          	          	2020-04-16 08:49    	The Goodyear Tire &amp; Rubber Company                                     
34 	TGP                   	NYSE    	     USD	   0.2500	quarterly   	 9.510	          	2020-05-15	2020-05-01	2020-04-30	2020-04-16 07:53    	Teekay LNG                                                                 
35 	RMR                   	NASDAQ  	     USD	   0.3800	quarterly   	 5.420	          	2020-05-21	2020-04-27	2020-04-24	2020-04-16 07:51    	RMR Group                                                                  
36 	MS                    	NYSE    	     USD	   0.3500	quarterly   	 3.650	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 07:36    	Morgan Stanley                                                             
37 	BK                    	NYSE    	     USD	   0.3100	quarterly   	 3.580	          	2020-05-11	2020-04-28	2020-04-27	2020-04-16 06:33    	Bank of New York Mellon                                                    
38 	PZRIF                 	OTC     	     CAD	   0.0500	monthly     	 6.880	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 06:02    	Pizza Pizza Royalty                                                        
39 	BREUF                 	        	        	         	            	      	          	          	          	          	2020-04-16 03:06    	While most of corporate America suspends shareholder returns to shore up li
40 	CE                    	OTCPK   	     CAD	   0.1125	monthly     	16.750	          	2020-05-29	2020-04-30	2020-04-29	2020-04-15 18:06    	Bridgemarq Real Estate Services                                            
41 	SMMCF                 	NYSE    	     USD	   0.6200	quarterly   	 3.050	          	2020-05-07	2020-04-27	2020-04-24	2020-04-15 17:51    	Celanese Corp.                                                             
42 	MNARF                 	OTC     	     CAD	   0.0450	monthly     	 5.160	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:43    	Summit Industrial Income REIT                                              
43 	PEYUF                 	OTC     	     CAD	   0.0583	monthly     	 5.140	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:42    	Morguard North American Residential REIT                                   
44 	ARESF                 	OTCPK   	        	   0.0100	quarterly   	 2.230	          	2020-07-15	2020-06-30	2020-06-29	2020-04-15 17:39    	Peyto Exploration                                                          
45 	DGICB                 	OTCPK   	     CAD	   0.0450	monthly     	 6.430	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:15    	Artis Real Estate Investment Trust                                         
46 	CDPYF                 	NASDAQ  	     USD	   0.1325	quarterly   	 3.770	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 17:11    	Donegal Group                                                              
47 	DGICA                 	OTC     	     CAD	   0.1150	monthly     	 3.060	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:09    	Canadian Apartment Properties REIT                                         
48 	BSRTF                 	NASDAQ  	     USD	   0.1500	quarterly   	 3.980	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 17:09    	Donegal Group                                                              
49 	SPGYF                 	OTCPK   	     USD	   0.0417	monthly     	 5.390	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:09    	BSR REIT                                                                   
50 	ECC                   	OTCPK   	     CAD	   0.0143	monthly     	12.700	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:07    	Whitecap Resources                                                         
51 	FCRGF                 	NYSE    	     USD	   0.0800	monthly     	14.650	          	2020-06-30	2020-06-12	2020-06-11	2020-04-15 17:07    	Eagle Point Credit                                                         
52 	FNLIF                 	OTCPK   	     CAD	   0.0716	monthly     	 3.840	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:05    	First Capital Realty                                                       
53 	ATR                   	OTCPK   	     CAD	   0.1625	monthly     	 7.870	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 17:04    	First National Financial                                                   
54 	VREYF                 	NYSE    	     USD	   0.3600	quarterly   	 1.430	          	2020-05-20	2020-04-29	2020-04-28	2020-04-15 17:03    	AptarGroup                                                                 
55 	NRG                   	OTCPK   	     CAD	   0.0050	monthly     	 7.680	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 16:50    	TORC Oil &amp; Gas                                                         
56 	NWHUF                 	NYSE    	     USD	   0.3000	quarterly   	 4.070	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:48    	NRG Energy                                                                 
57 	NGLS.PA               	OTC     	     CAD	   0.0667	monthly     	 8.220	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 16:41    	NorthWest Healthcare Properties REIT                                       
58 	IID                   	NYSE    	     USD	   0.1875	monthly     	12.970	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 16:40    	Targa Resources Partners LP                                                
59 	IGD                   	NYSE    	     USD	   0.0300	monthly     	 9.020	          	2020-05-15	2020-05-04	2020-05-01	2020-04-15 16:39    	Voya International High Dividend Equity Income Fund                        
60 	AON                   	NYSE    	     USD	   0.0400	monthly     	 9.930	          	2020-05-15	2020-05-04	2020-05-01	2020-04-15 16:37    	Voya Global Equity Dividend and Premium Opportunity Fund                   
61 	JPM.PG                	NYSE    	     USD	   0.4400	quarterly   	 0.910	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:33    	Aon                                                                        
62 	JPM.PH                	NYSE    	     USD	   0.3813	quarterly   	 1.600	          	2020-06-01	2020-05-04	2020-05-01	2020-04-15 16:28    	JPMorgan Chase &amp; Co Deposit Shs Non-Cum Pfd Shs Series AA              
63 	JPM.PC                	NYSE    	     USD	   0.3844	quarterly   	      	          	2020-06-01	2020-05-04	2020-05-01	2020-04-15 16:28    	JPMorgan Chase &amp; Co Deposit Shs Repr Non-Cum Pfd Shs Series BB         
64 	COST                  	NYSE    	     USD	   0.3750	quarterly   	 5.590	          	2020-06-01	2020-05-04	2020-05-01	2020-04-15 16:26    	JPMorgan Chase &amp; Co. 6 DEP NCM PFD EE                                  
65 	AM                    	NASDAQ  	     USD	   0.7000	quarterly   	 0.900	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:24    	Costco                                                                     
66 	ARTNA                 	NYSE    	     USD	   0.3075	quarterly   	44.890	          	2020-05-12	2020-04-30	2020-04-29	2020-04-15 16:22    	Antero Midstream                                                           
67 	JBL                   	NASDAQ  	     USD	   0.2496	quarterly   	 2.760	          	2020-05-22	2020-05-08	2020-05-07	2020-04-15 16:17    	Artesian Resources                                                         
68 	CVCY                  	NYSE    	     USD	   0.0800	quarterly   	 1.220	          	2020-06-03	2020-05-15	2020-05-14	2020-04-15 16:16    	Jabil                                                                      
69 	UNB                   	NASDAQ  	     USD	   0.1100	quarterly   	 3.710	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 16:07    	Central Valley Community Bancorp                                           
70 	HFBL                  	NASDAQ  	     USD	   0.3200	quarterly   	 4.870	          	2020-05-07	2020-04-27	2020-04-24	2020-04-15 16:05    	Union Bankshares                                                           
71 	MCBS                  	NASDAQ  	     USD	   0.1600	quarterly   	 2.870	          	2020-05-11	2020-04-27	2020-04-24	2020-04-15 16:05    	Home Federal                                                               
72 	CBSHP                 	NASDAQ  	     USD	   0.1100	quarterly   	 4.350	          	2020-05-08	2020-05-01	2020-04-30	2020-04-15 15:52    	MetroCity Bankshares                                                       
73 	CBSH                  	NASDAQ  	     USD	   0.3750	quarterly   	 5.850	          	2020-06-01	2020-05-15	2020-05-14	2020-04-15 15:15    	Commerce Bancshares Inc Deposit Shs Non-Cum Perp Pfd Shs Series B          
74 	LGI                   	NASDAQ  	     USD	   0.2700	quarterly   	 1.950	          	2020-06-22	2020-06-05	2020-06-04	2020-04-15 14:55    	Commerce Bancshares                                                        
75 	EV                    	NYSE    	     USD	   0.1065	monthly     	10.130	          	2020-05-22	2020-05-12	2020-05-11	2020-04-15 14:02    	Lazard Global Total Return&amp;Income Fund                                 
76 	CGRIF                 	NYSE    	     USD	   0.3750	quarterly   	 4.560	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 13:55    	Eaton Vance                                                                
