id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
28 	IPSEY  | IPSEF        	OTCPK   	       ?	   1.0000	            	      	          	2020-06-05	          	2020-06-03	2020-04-22 05:54    	Ipsen S.A.                                                                 
29 	NTRS                  	NASDAQ  	     USD	   0.7000	quarterly   	 3.530	          	2020-07-01	2020-06-12	2020-06-11	2020-04-21 17:28    	Northern Trust                                                             
30 	DFS                   	NYSE    	     USD	   0.4400	quarterly   	 5.000	          	2020-06-04	2020-05-21	2020-05-20	2020-04-21 17:07    	Discover Financial Services                                                
31 	AVTR.PA               	NYSE    	     USD	   0.7800	quarterly   	 6.700	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 17:06    	Avantor 6.250% Series A Mandatory Convertible Preferred Stock              
32 	C.PK                  	NYSE    	     USD	   0.4297	quarterly   	 6.400	          	2020-05-15	2020-05-05	2020-05-04	2020-04-21 17:00    	Citigroup Inc. Deposit Shs Repr Non-Cum Perp Pfd Shs Series K              
33 	MSBF                  	NASDAQ  	     USD	   0.2200	special     	      	          	2020-05-26	2020-05-12	2020-05-11	2020-04-21 16:52    	MSB Financial                                                              
34 	C                     	NYSE    	     USD	   0.5100	quarterly   	 4.640	          	2020-05-22	2020-05-04	2020-05-01	2020-04-21 16:48    	Citigroup                                                                  
35 	FTI                   	NYSE    	        	         	            	      	          	          	          	          	2020-04-21 16:39    	TechnipFMC                                                                 
36 	PNFP                  	NASDAQ  	     USD	   0.1600	quarterly   	 1.820	          	2020-05-29	2020-05-01	2020-04-30	2020-04-21 16:34    	Pinnacle Financial Partners                                                
37 	SPKEP                 	NASDAQ  	     USD	   0.5469	quarterly   	10.940	          	2020-07-15	2020-07-01	2020-06-30	2020-04-21 16:34    	Spark Energy, Inc. 8.75% PFD SER A                                         
38 	SPKE                  	NASDAQ  	     USD	   0.1813	quarterly   	10.390	          	2020-06-15	2020-06-01	2020-05-29	2020-04-21 16:32    	Spark Energy                                                               
39 	IBKR                  	NASDAQ  	     USD	   0.1000	quarterly   	 0.930	          	2020-06-12	2020-06-01	2020-05-29	2020-04-21 16:32    	Interactive Brokers Group                                                  
40 	DCP.PB                	NYSE    	     USD	   0.4922	quarterly   	17.550	          	2020-06-15	2020-06-01	2020-05-29	2020-04-21 16:31    	DCP Midstream Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetu
41 	LECO                  	NASDAQ  	     USD	   0.4900	quarterly   	 2.700	          	2020-07-15	2020-06-30	2020-06-29	2020-04-21 16:31    	Lincoln Electric                                                           
42 	RMPL.P                	NYSE    	     USD	   0.3672	quarterly   	 6.310	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:30    	RiverNorth Marketplace Lending Corp Cum Red Pfd 2017 Series A              
43 	DCP                   	NYSE    	     USD	   0.3900	quarterly   	26.040	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:29    	DCP Midstream                                                              
44 	DCP.PC                	NYSE    	     USD	   0.4969	quarterly   	16.900	          	2020-07-15	2020-07-01	2020-06-30	2020-04-21 16:28    	DCP Midstream Series C?Fixed-to-Floating Rate Cumulative Redeemable Perpetu
45 	ETP.PE                	NYSE    	     USD	   0.4750	quarterly   	10.880	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:27    	Energy Transfer Operating, L.P Series E Cum Red Perp Prfd                  
46 	ETP.PD                	NYSE    	     USD	   0.4766	quarterly   	11.270	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:26    	Energy Transfer Partners LP Cum Red Perp Pfd Units Series D                
47 	ETP.PC                	NYSE    	     USD	   0.4609	quarterly   	10.880	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:26    	Energy Transfer Partners LP Cum Red Perp Pfd Units Series C                
48 	ANH                   	NYSE    	     USD	   0.0500	quarterly   	15.440	          	2020-05-29	2020-05-12	2020-05-11	2020-04-21 16:25    	Anworth Mortgage Asset                                                     
49 	TCP                   	NYSE    	     USD	   0.6500	quarterly   	 7.650	          	2020-05-12	2020-05-01	2020-04-30	2020-04-21 16:23    	TC PipeLines                                                               
50 	PSXP                  	NYSE    	     USD	   0.8750	quarterly   	 8.510	          	2020-05-14	2020-05-01	2020-04-30	2020-04-21 16:22    	Phillips 66 Partners                                                       
51 	PZN                   	NYSE    	     USD	   0.0300	quarterly   	 2.830	          	2020-05-22	2020-05-01	2020-04-30	2020-04-21 16:20    	Pzena                                                                      
52 	SIRI                  	NASDAQ  	     USD	   0.0133	quarterly   	 1.070	          	2020-05-29	2020-05-08	2020-05-07	2020-04-21 16:16    	Sirius XM                                                                  
53 	DIT                   	NYSEMKT 	     USD	   0.1800	quarterly   	 1.100	          	2020-05-26	2020-05-01	2020-04-30	2020-04-21 16:12    	AMCON Distributing Company                                                 
54 	ORRF                  	NASDAQ  	     USD	   0.1700	quarterly   	 5.560	          	2020-05-11	2020-05-04	2020-05-01	2020-04-21 16:09    	Orrstown Financial                                                         
55 	HCSG                  	NASDAQ  	     USD	   0.2025	quarterly   	 3.710	          	2020-06-26	2020-05-22	2020-05-21	2020-04-21 16:08    	Healthcare Services                                                        
56 	DKL                   	NYSE    	     USD	   0.8900	quarterly   	39.870	          	2020-05-12	2020-05-05	2020-05-04	2020-04-21 16:06    	Delek Logistics?Partners                                                   
57 	DREUF                 	OTC     	     CAD	   0.0583	monthly     	 7.000	          	2020-05-15	2020-04-30	2020-04-29	2020-04-21 15:35    	Dream Industrial REIT                                                      
58 	DRETF                 	OTC     	     CAD	   0.0833	monthly     	 4.580	          	2020-05-15	2020-04-30	2020-04-29	2020-04-21 15:34    	Dream Office REIT                                                          
59 	FSS                   	NYSE    	     USD	   0.0800	quarterly   	 1.200	          	2020-06-02	2020-05-15	2020-05-14	2020-04-21 13:17    	Federal Signal                                                             
60 	IBCP                  	NASDAQ  	     USD	   0.2000	quarterly   	 6.360	          	2020-05-15	2020-05-05	2020-05-04	2020-04-21 12:29    	Independent Bank                                                           
61 	TRV                   	NYSE    	     USD	   0.8500	quarterly   	 3.300	          	2020-06-30	2020-06-10	2020-06-09	2020-04-21 12:07    	The Travelers Companies                                                    
62 	AEP                   	NYSE    	     USD	   0.7000	quarterly   	 3.440	          	2020-06-10	2020-05-08	2020-05-07	2020-04-21 11:18    	American Electric Power                                                    
63 	MSIXF                 	OTC     	     CAD	   0.0650	monthly     	 2.710	          	2020-05-15	2020-04-30	2020-04-29	2020-04-21 11:17    	Morneau Shepell                                                            
64 	WHR                   	NYSE    	     USD	   1.2000	quarterly   	 4.880	          	2020-06-15	2020-05-15	2020-05-14	2020-04-21 11:16    	Whirlpool                                                                  
65 	AGGY                  	NYSEARCA	     USD	   0.1250	monthly     	 2.820	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:33    	WisdomTree Yield Enhanced U.S. Aggregate Bond Fund                         
66 	HYZD                  	NASDAQ  	     USD	   0.0950	monthly     	 5.680	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:28    	WisdomTree Interest Rate Hedged High Yield Bond Fund                       
67 	MTGP                  	NYSEARCA	     USD	   0.0925	monthly     	 2.200	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:27    	WisdomTree Mortgage Plus Bond Fund                                         
68 	WFHY                  	BATS    	     USD	   0.1850	monthly     	 4.630	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:26    	WisdomTree U.S. High Yield Corporate Bond Fund                             
69 	HYND                  	NASDAQ  	     USD	   0.0650	monthly     	 5.260	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:26    	WisdomTree Negative Duration High Yield Bond Fund                          
70 	DTN                   	NYSEARCA	     USD	   0.1350	monthly     	 2.390	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree Dividend ex-Financials ETF                                      
71 	GLBY                  	NYSEARCA	     USD	   0.0300	monthly     	 1.360	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree Yield Enhanced Global Aggregate Bond Fund                       
72 	EMCB                  	NASDAQ  	     USD	   0.2550	monthly     	 4.570	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree Trust - WisdomTree Emerging Markets Corporate Bond Fund         
73 	SFHY                  	BATS    	     USD	   0.1540	monthly     	 4.060	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree U.S. Short-Term High Yield Corporate Bond Fund                  
74 	DTD                   	NYSEARCA	     USD	   0.1900	monthly     	 2.770	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:23    	WisdomTree Total Dividend ETF                                              
75 	DHS                   	NYSEARCA	     USD	   0.1450	monthly     	 2.950	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:23    	WisdomTree Equity Income ETF                                               
76 	DGRS                  	NASDAQ  	     USD	   0.0450	monthly     	 2.110	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:22    	WisdomTree Trust - WisdomTree U.S. SmallCap Quality Dividend Growth Fund   
77 	DON                   	NYSEARCA	     USD	   0.0600	monthly     	 2.930	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:22    	WisdomTree MidCap Dividend ETF                                             
78 	ELD                   	NYSEARCA	     USD	   0.1400	monthly     	 5.540	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:21    	WisdomTree Emerging Market Local Debt ETF                                  
79 	DLN                   	NYSEARCA	     USD	   0.1700	monthly     	 2.370	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:21    	WisdomTree LargeCap Dividend ETF                                           
80 	SHAG                  	BATS    	     USD	   0.1025	monthly     	 2.410	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:20    	WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund              
81 	DES                   	NYSEARCA	     USD	   0.0250	            	 1.670	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:20    	WisdomTree SmallCap Dividend ETF                                           
82 	AGND                  	NASDAQ  	     USD	   0.0750	monthly     	 2.380	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:19    	WisdomTree Negative Duration U.S. Aggregate Bond Fund                      
83 	USFR                  	NYSEARCA	     USD	   0.0050	monthly     	 0.240	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:19    	WisdomTree Floating Rate Treasury Fund                                     
84 	WFIG                  	BATS    	     USD	   0.1200	monthly     	 2.710	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:18    	WisdomTree U.S. Corporate Bond Fund                                        
85 	DGRW                  	NASDAQ  	     USD	   0.0900	monthly     	 2.620	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:17    	WisdomTree U.S. Dividend Growth ETF                                        
86 	AGZD                  	NASDAQ  	     USD	   0.0900	monthly     	 2.310	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:13    	WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund                   
87 	PEG                   	NYSE    	     USD	   0.4900	quarterly   	 3.830	          	2020-06-30	2020-06-09	2020-06-08	2020-04-21 10:04    	Public Service                                                             
88 	CGIFF                 	OTC     	     CAD	   0.0500	monthly     	12.080	          	2020-05-29	2020-04-30	2020-04-29	2020-04-21 09:53    	Chemtrade Logistics Income Fund                                            
89 	CFFN                  	NASDAQ  	     USD	   0.0850	quarterly   	 2.890	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 09:15    	Capitol Federal Financial                                                  
90 	QCOM                  	NASDAQ  	     USD	   0.6500	quarterly   	 3.500	          	2020-06-25	2020-06-04	2020-06-03	2020-04-21 09:14    	Qualcomm                                                                   
91 	HCA                   	HCA) Q1 	        	         	            	      	          	          	          	          	2020-04-21 09:01    	HCA Healthcare                                                             
92 	LMRK                  	NASDAQ  	     USD	   0.2000	quarterly   	 6.710	          	2020-05-15	2020-05-04	2020-05-01	2020-04-21 08:59    	Landmark Infrastructure                                                    
93 	BFIN                  	NASDAQ  	     USD	   0.1000	quarterly   	 5.600	          	2020-05-22	2020-05-06	2020-05-05	2020-04-21 08:43    	BankFinancial                                                              
94 	WBS.PF                	NYSE    	     USD	   0.3281	quarterly   	 5.470	          	2020-06-15	2020-06-01	2020-05-29	2020-04-21 08:27    	Webster Financial Corporation DEP SHS RP PFD F                             
95 	ASRV                  	NASDAQ  	     USD	   0.0250	quarterly   	 3.650	          	2020-05-18	2020-05-04	2020-05-01	2020-04-21 08:25    	AmeriServ Financial                                                        
96 	WBS                   	NYSE    	     USD	   0.4000	quarterly   	 6.790	          	2020-05-20	2020-05-06	2020-05-05	2020-04-21 08:23    	Webster Financial                                                          
97 	NEM                   	NYSE    	     USD	   0.2500	quarterly   	 1.680	          	2020-06-18	2020-06-04	2020-06-03	2020-04-21 07:58    	Newmont                                                                    
98 	CCLP                  	NASDAQ  	     USD	   0.0100	quarterly   	 8.160	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 07:07    	CSI Compressco                                                             
99 	SCL                   	NYSE    	     USD	   0.2750	quarterly   	 1.200	          	2020-06-15	2020-05-29	2020-05-28	2020-04-21 07:03    	Stepan                                                                     
100	PEBO                  	NASDAQ  	     USD	   0.3400	quarterly   	 6.090	          	2020-05-18	2020-05-04	2020-05-01	2020-04-21 06:36    	Peoples Bancorp                                                            
101	MTR                   	NYSE    	     USD	   0.0176	monthly     	 4.290	          	2020-07-31	2020-04-30	2020-04-29	2020-04-21 06:23    	Mesa Royalty Trust                                                         
102	CELTF                 	OTCPK   	     USD	   0.0600	            	      	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 06:20    	Centamin                                                                   
103	MBWM                  	NASDAQ  	     USD	   0.2800	quarterly   	 5.100	          	2020-06-17	2020-06-05	2020-06-04	2020-04-21 06:17    	Mercantile Bank                                                            
104	FEI                   	NYSE    	     USD	   0.0500	monthly     	11.720	          	2020-07-15	2020-07-02	2020-07-01	2020-04-21 06:16    	First Trust MLP&amp;Energy Income Fund                                     
105	FEN                   	NYSEMKT 	     USD	   0.3000	quarterly   	10.490	          	2020-07-31	2020-07-23	2020-07-22	2020-04-21 06:13    	First Trust Energy Income&amp;Growth Fund                                  
106	FPL                   	NYSE    	     USD	   0.0375	monthly     	11.170	          	2020-07-15	2020-07-02	2020-07-01	2020-04-21 06:11    	First Trust New Opportunities MLP &amp; Energy Fund                        
107	FIF                   	NYSE    	     USD	   0.0625	monthly     	 7.620	          	2020-05-15	2020-05-04	2020-05-01	2020-04-21 06:07    	First Trust Energy Infrastructure Fund                                     
108	TAC                   	NYSE    	     CAD	   0.0425	quarterly   	 2.160	          	2020-07-01	2020-06-01	2020-05-29	2020-04-21 06:01    	TransAlta                                                                  
109	TECK                  	NYSE    	     CAD	   0.0500	quarterly   	 1.870	          	2020-06-30	2020-06-15	2020-06-12	2020-04-21 05:47    	Teck Resources                                                             
110	CP                    	NYSE    	     CAD	   0.8300	quarterly   	 1.050	          	2020-07-27	2020-06-26	2020-06-25	2020-04-20 17:41    	Canadian Pacific Railway                                                   
111	FMY                   	NYSE    	     USD	   0.0600	monthly     	 5.540	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:36    	First Trust Mortgage Income Fund                                           
112	FDEU                  	NYSE    	     USD	   0.0600	monthly     	 7.290	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:34    	First Trust Dynamic Europe Equity Income Fund                              
113	FPF                   	NYSE    	     USD	   0.1325	monthly     	 8.160	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:32    	First Trust Intermediate Duration Preferred &amp; Income Fund              
114	FIV                   	NYSE    	     USD	   0.0203	monthly     	 3.090	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:29    	First Trust Senior Floating Rate 2022 Target Term Fund                     
115	FSD                   	NYSE    	     USD	   0.1100	monthly     	10.170	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:29    	First Trust High Income Long/Short Fund                                    
116	FAM                   	NYSE    	     USD	   0.0800	monthly     	10.580	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:29    	First Trust/Aberdeen Global Opportunity Income Fund                        
117	FCT                   	NYSE    	     USD	   0.0825	monthly     	 9.670	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:24    	First Trust Senior Floating Rate Income Fund II                            
118	ENLC                  	NYSE    	     USD	   0.0938	quarterly   	32.630	          	2020-05-13	2020-05-01	2020-04-30	2020-04-20 17:17    	EnLink Midstream                                                           
119	BMTC                  	NASDAQ  	     USD	   0.2600	quarterly   	 3.780	          	2020-06-01	2020-04-30	2020-04-29	2020-04-20 17:17    	Bryn Mawr Bank                                                             
120	HPE                   	NYSE    	     USD	   0.1200	quarterly   	 5.130	          	2020-07-01	2020-06-10	2020-06-09	2020-04-20 16:33    	Hewlett Packard Enterprise                                                 
121	RECN                  	NASDAQ  	     USD	   0.1400	quarterly   	 5.430	          	2020-06-10	2020-05-13	2020-05-12	2020-04-20 16:25    	Resources Connection                                                       
122	RBB                   	NASDAQ  	     USD	   0.0600	quarterly   	 1.820	          	2020-05-13	2020-04-30	2020-04-29	2020-04-20 16:22    	RBB Bancorp                                                                
123	EFSC                  	NASDAQ  	     USD	   0.1800	quarterly   	 2.600	          	2020-06-30	2020-06-15	2020-06-12	2020-04-20 16:13    	Enterprise Financial Services                                              
124	WES                   	NYSE    	     USD	   0.3110	quarterly   	22.250	          	2020-05-14	2020-05-01	2020-04-30	2020-04-20 16:10    	Western Midstream Partners                                                 
125	ALSWF                 	OTCPK   	     CAD	   0.0800	quarterly   	 3.270	          	2020-05-29	2020-05-08	2020-05-07	2020-04-20 15:44    	Absolute Software                                                          
126	SO                    	NYSE    	     USD	   0.6400	quarterly   	 4.600	          	2020-06-08	2020-05-18	2020-05-15	2020-04-20 14:48    	Southern Co                                                                
127	SRRTF                 	OTC     	     USD	   0.0720	monthly     	13.940	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 14:44    	Slate Retail REIT                                                          
128	MGRUF                 	OTC     	     CAD	   0.0800	monthly     	16.520	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 14:03    	Morguard Real Estate Investment Trust                                      
129	SRRTF                 	OTC     	     USD	   0.0720	monthly     	14.180	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 13:09    	Slate Retail REIT                                                          
130	FT                    	NYSE    	     USD	   0.0320	monthly     	 5.870	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 13:07    	Franklin Universal Trust                                                   
131	FTF                   	NYSEMKT 	     USD	   0.0740	monthly     	11.200	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 13:05    	Franklin Limited Duration Income Trust                                     
132	SLTTF                 	OTC     	     CAD	   0.0333	monthly     	10.340	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 12:37    	Slate Office REIT                                                          
133	PCAR                  	NASDAQ  	     USD	   0.3200	quarterly   	 1.880	          	2020-06-02	2020-05-12	2020-05-11	2020-04-20 12:28    	PACCAR                                                                     
134	CRERF  | CRRFY        	OTCPK   	     EUR	   0.2300	annual      	      	          	2020-06-29	2020-06-09	2020-06-08	2020-04-20 12:01    	Carrefour                                                                  
135	BMRC                  	NASDAQ  	     USD	   0.2300	quarterly   	 3.060	          	2020-05-08	2020-05-01	2020-04-30	2020-04-20 09:59    	Bank of Marin Bancorp                                                      
136	RPKIF                 	OTC     	     CAD	   0.1100	monthly     	 3.030	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:57    	Richards Packaging Income Fund                                             
137	PBT                   	NYSE    	     USD	   0.0230	monthly     	 9.170	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:56    	Permian Basin Royalty Trust                                                
138	CRT                   	NYSE    	     USD	   0.0859	monthly     	19.410	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:52    	Cross Timbers Royalty Trust                                                
139	SJT                   	NYSE    	     USD	   0.0083	monthly     	 4.740	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:47    	San Juan Basin Royalty Trust                                               
140	HGTXU                 	NASDAQ  	     USD	   0.4375	quarterly   	 7.990	          	2020-05-15	2020-05-01	2020-04-30	2020-04-20 09:46    	Landmark Infrastructure Partners LP                                        
141	LMRKN                 	NASDAQ  	     USD	   0.4938	quarterly   	 9.080	          	2020-05-15	2020-05-01	2020-04-30	2020-04-20 09:40    	Landmark Infrastructure Partners LP                                        
142	LMRKO                 	NASDAQ  	     USD	   0.4938	            	      	          	          	          	          	2020-04-20 09:39    	THL Credit's                                                               
143	TCRD                  	OTCPK   	     CAD	   0.0350	monthly     	11.100	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 08:32    	Chesswood Group                                                            
144	CHWWF                 	NYSE    	     USD	   0.6700	quarterly   	 4.650	          	2020-06-12	2020-05-29	2020-05-28	2020-04-20 07:59    	Bank of Hawaii                                                             
145	BOH                   	NYSE    	     USD	   0.0850	monthly     	 9.040	          	2020-05-04	2020-04-27	2020-04-24	2020-04-20 06:49    	Eagle Growth and Income Opportunities                                      
146	EGIF                  	NYSE    	     USD	   0.1010	monthly     	10.020	          	2020-05-04	2020-04-27	2020-04-24	2020-04-20 06:10    	THL Credit Senior Loan Fund                                                
147	TSLF                  	NYSE    	     CAD	   0.0100	monthly     	 4.630	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 06:08    	Enerplus                                                                   
148	ERF                   	NYSEARCA	     USD	   0.2500	monthly     	23.220	          	2020-04-28	2020-04-21	2020-04-20	2020-04-20 06:06    	InfraCap MLP ETF                                                           
149	AMZA                  	NYSEARCA	     USD	   0.1500	monthly     	11.130	          	2020-04-28	2020-04-21	2020-04-20	2020-04-17 18:09    	Virtus InfraCap U.S. Preferred Stock ETF                                   
150	PFFA                  	NYSEARCA	     USD	   0.1200	monthly     	 7.570	          	2020-04-28	2020-04-21	2020-04-20	2020-04-17 17:59    	InfraCap REIT Preferred ETF                                                
151	PFFR                  	OTCQX   	     USD	   0.0633	monthly     	 7.060	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 17:56    	WPT Industrial REIT                                                        
152	WPTIF                 	NYSE    	     CAD	   0.2420	monthly     	 4.810	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 17:17    	Granite Real Estate Investment                                             
153	GRP.U                 	NASDAQ  	     CAD	102,020,3	            	      	1969-12-31	          	          	          	2020-04-17 17:10    	Under the amended plan, Prospect Capital                                   
154	PSEC                  	NASDAQ  	     USD	   0.2100	quarterly   	 2.720	          	2020-05-11	2020-04-27	2020-04-24	2020-04-17 16:53    	Value Line                                                                 
155	VALU                  	NYSE    	        	         	            	      	          	          	          	          	2020-04-17 16:36    	Chesapeake Energy                                                          
156	CHK                   	NYSE    	     USD	   0.0290	monthly     	23.510	          	2020-05-12	2020-04-30	2020-04-29	2020-04-17 16:28    	Permianville Royalty Trust                                                 
157	PVL                   	NYSE    	     USD	   0.0300	quarterly   	 6.250	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 16:23    	VOC Energy Trust                                                           
158	VOC                   	NYSE    	     USD	   0.6900	quarterly   	 2.450	          	2020-06-16	2020-06-02	2020-06-01	2020-04-17 16:21    	Stanley Black &amp; Decker                                                 
