id	ticker	fund	exchange	currency	dividend	distribution	yield	sec	payable	record	ex_dividend	created
110	GBDC 	Omega Healthcare Investors	NYSE	USD	0.6700	quarterly	7.7500	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-16 10:35:07
111	GEL 	Golub Capital BDC	NASDAQ	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2020-04-16 10:35:07
112	GFNCP 	Genesis Energy	NYSE	USD	0.1500	NULL	12.0200	NULL	2020-05-15	2020-05-01	2020-04-30	2020-04-16 10:35:07
113	BRMK 	General Finance Corp Cum Red Perp Pfd Shs Series C	NASDAQ	USD	2.2500	quarterly	9.7800	NULL	2020-04-30	2020-04-29	2020-04-28	2020-04-16 10:35:07
114	GLBZ 	Broadmark Realty Capital	NYSE	USD	0.0600	monthly	9.1700	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-16 10:35:07
115	RNST 	Glen Burnie Bancorp	NASDAQ	USD	0.1000	quarterly	4.3800	NULL	2020-05-01	2020-04-20	2020-04-17	2020-04-16 10:35:07
116	NSEC 	Renasant	NASDAQ	USD	0.2200	quarterly	3.4600	NULL	2020-06-30	2020-06-16	2020-06-15	2020-04-16 10:35:07
117	FRHLF 	National Security Group	NASDAQ	USD	0.0600	quarterly	1.6000	1969-12-31	2020-05-29	2020-05-04	2020-05-01	2020-04-16 10:35:07
118	FTV 	Freehold Royalties	OTCPK	CAD	0.0150	monthly	4.6500	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-16 10:35:07
119	KEYUF 	Fortive	NYSE	USD	0.0700	quarterly	0.4600	NULL	2020-06-26	2020-05-29	2020-05-28	2020-04-16 10:35:07
120	FEN 	Keyera	OTC	CAD	0.1600	monthly	12.5000	NULL	2020-05-15	2020-04-22	2020-04-21	2020-04-16 10:35:07
121	SJR 	First Trust Energy Income&Growth Fund	NYSEMKT	USD	0.5800	quarterly	22.5900	NULL	2020-04-30	2020-04-23	2020-04-22	2020-04-16 10:35:07
122	IGR 	Shaw Communications	NYSE	CAD	0.0985	monthly	5.1900	NULL	2020-08-16	2020-08-16	2020-08-16	2020-04-16 10:35:07
123	AWP 	CBRE Clarion Global Real Estate Income Fund	NYSE	USD	0.0500	monthly	10.2700	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
124	LNT 	Aberdeen Global Premier Properties Fund	NYSE	USD	0.0400	monthly	10.6700	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
125	FCO 	Alliant Energy	NASDAQ	USD	0.3800	quarterly	2.8600	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-16 10:35:07
126	FAX 	Aberdeen Global Income Fund	NYSEMKT	USD	0.0700	monthly	13.9500	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
127	ACP 	Aberdeen Asia-Pacific Income Fund	NYSEMKT	USD	0.0275	monthly	9.3500	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
128	AGD 	Aberdeen Income Credit Strategies Fund	NYSE	USD	0.1200	monthly	18.4900	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
129	AOD 	Aberdeen Global Dynamic Dividend Fund	NYSE	USD	0.0650	monthly	9.6500	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
130	NWN 	Aberdeen Total Dynamic Dividend Fund	NYSE	USD	0.0575	monthly	9.6900	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
131	EQC.PD 	Northwest Natural Holding	NYSE	USD	0.4775	quarterly	2.9200	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-16 10:35:07
132	SB.PD 	Equity Commonwealth Cum Conv Pfd Shs Series D	NYSE	USD	0.4063	quarterly	6.1600	NULL	2020-05-15	2020-04-29	2020-04-28	2020-04-16 10:35:07
133	AGX 	Safe Bulkers Cum Red Perp Pfd Shs Series D	NYSE	USD	0.5000	quarterly	12.7900	NULL	2020-04-30	2020-04-23	2020-04-22	2020-04-16 10:35:07
134	SB.PC 	Argan	NYSE	USD	0.2500	quarterly	2.6400	NULL	2020-04-30	2020-04-22	2020-04-21	2020-04-16 10:35:07
135	PEO 	Safe Bulkers Cum Red Perp Pfd Shs Series C	NYSE	USD	0.5000	quarterly	12.8000	NULL	2020-04-30	2020-04-23	2020-04-22	2020-04-16 10:35:07
136	ADX 	Adams Natural Resources Fund	NYSE	USD	0.1000	quarterly	4.0500	NULL	2020-06-01	2020-05-18	2020-05-15	2020-04-16 10:35:07
137	COKE 	Adams Diversified Equity Fund	NYSE	USD	0.0500	quarterly	1.4700	NULL	2020-06-01	2020-05-18	2020-05-15	2020-04-16 10:35:07
138	KBH 	Coca-Cola Consolidated	NASDAQ	USD	0.2500	quarterly	0.4000	NULL	2020-05-07	2020-04-23	2020-04-22	2020-04-16 10:35:07
139	STAG 	KB Home	NYSE	USD	0.0900	quarterly	1.5900	NULL	2020-05-21	2020-05-07	2020-05-06	2020-04-16 10:35:07
140	QNTO 	STAG Industrial	NYSE	USD	0.1200	monthly	5.2900	NULL	2020-07-15	2020-06-30	2020-06-29	2020-04-16 10:35:07
141	VCIF 	Quaint Oak Bancorp	OTCQX	USD	0.0900	quarterly	3.5000	NULL	2020-05-04	2020-04-20	2020-04-17	2020-04-16 10:35:07
142	SPSAF  | SPPSY 	Vertical Capital Income Fund	NYSE	USD	0.0250	monthly	3.3600	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
143	THW 	Due to Covid-19 crisis, Sopra Steria	OTC	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2020-04-16 10:35:07
144	THQ 	Tekla World Healthcare Fund	NYSE	USD	0.1167	monthly	11.1100	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
145	XLF  | FAS  | F	Tekla Healthcare Opportunities Fund	NYSE	USD	0.1125	monthly	7.9600	NULL	2020-04-30	2020-04-20	2020-04-17	2020-04-16 10:35:07
