id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
51 	CPKF                  	OTCQX   	     USD	   0.1250	quarterly   	 2.630	          	2020-06-15	2020-06-01	2020-05-29	2020-04-22 12:50    	Chesapeake Financial Shares                                                
52 	SHW                   	NYSE    	     USD	   1.3400	quarterly   	 1.080	          	2020-06-05	2020-05-22	2020-05-21	2020-04-22 12:39    	Sherwin Williams                                                           
53 	BBX                   	NYSE    	        	         	            	      	          	          	          	          	2020-04-22 12:07    	Citing COVID-19 impact, BBX Capital                                        
54 	WBA                   	NASDAQ  	     USD	   0.4575	quarterly   	 4.260	          	2020-06-12	2020-05-20	2020-05-19	2020-04-22 11:29    	Walgreens Boots                                                            
55 	ETN                   	NYSE    	     USD	   0.7300	quarterly   	 3.760	          	2020-05-29	2020-05-14	2020-05-13	2020-04-22 11:28    	Eaton                                                                      
56 	SXI                   	NYSE    	     USD	   0.2200	quarterly   	 1.980	          	2020-05-25	2020-05-11	2020-05-08	2020-04-22 11:17    	Standex                                                                    
57 	FNB                   	NYSE    	     USD	   0.1200	quarterly   	 6.630	          	2020-06-15	2020-06-01	2020-05-29	2020-04-22 11:17    	F.N.B.                                                                     
58 	EFSI                  	OTCQX   	     USD	   0.2600	quarterly   	 3.900	          	2020-05-18	2020-05-04	2020-05-01	2020-04-22 10:39    	Eagle Financial Services                                                   
59 	BUSE                  	NASDAQ  	     USD	   0.2200	quarterly   	      	          	2020-05-01	2020-04-24	2020-04-23	2020-04-22 10:39    	First Busey                                                                
60 	LAND                  	NASDAQ  	     USD	   0.0447	monthly     	      	          	2020-06-30	2020-06-19	2020-06-18	2020-04-22 10:20    	Gladstone Land                                                             
61 	BAC                   	NYSE    	     USD	   0.1800	quarterly   	 3.260	          	2020-06-26	2020-06-05	2020-06-04	2020-04-22 10:13    	Bank of America                                                            
62 	SLP                   	NASDAQ  	     USD	   0.0600	quarterly   	      	          	2020-05-01	2020-04-24	2020-04-23	2020-04-22 09:22    	Simulations Plus                                                           
63 	UGI                   	NYSE    	     USD	   0.3300	quarterly   	 4.840	          	2020-07-01	2020-06-15	2020-06-12	2020-04-22 09:20    	UGI                                                                        
64 	FCCO                  	NASDAQ  	     USD	   0.1200	quarterly   	 3.430	          	2020-05-18	2020-05-04	2020-05-01	2020-04-22 09:15    	First Community                                                            
65 	LAD                   	NYSE    	     USD	   0.3000	quarterly   	 1.360	          	2020-05-22	2020-05-08	2020-05-07	2020-04-22 08:53    	Lithia Motors                                                              
66 	FCFS                  	NASDAQ  	        	         	            	      	          	          	          	          	2020-04-22 08:52    	Although FirstCash                                                         
67 	CATC                  	NASDAQ  	     USD	   0.5300	quarterly   	 4.690	          	2020-05-21	2020-05-07	2020-05-06	2020-04-22 08:04    	Cambridge Bancorp                                                          
68 	NEP                   	NYSE    	     USD	   0.5550	quarterly   	 5.110	          	2020-05-15	2020-05-07	2020-05-06	2020-04-22 07:40    	NextEra Energy Partners                                                    
69 	CPF                   	NYSE    	     USD	   0.2300	quarterly   	 6.060	          	2020-06-15	2020-05-29	2020-05-28	2020-04-22 07:39    	Central Pacific Financial                                                  
70 	NDAQ                  	NASDAQ  	        	         	            	      	          	          	          	          	2020-04-22 07:21    	Nasdaq                                                                     
71 	RCI                   	NYSE    	     CAD	   0.5000	quarterly   	 3.470	          	2020-07-02	2020-06-10	2020-06-09	2020-04-22 07:16    	Rogers                                                                     
72 	NDAQ                  	NASDAQ  	     USD	   0.4900	quarterly   	 1.860	          	2020-06-26	2020-06-12	2020-06-11	2020-04-22 07:15    	Nasdaq                                                                     
73 	MNAT                  	OTCQX   	     USD	   0.2600	quarterly   	 4.030	          	2020-07-01	2020-06-19	2020-06-18	2020-04-22 07:15    	Marquette National                                                         
74 	EVTC                  	NYSE    	     USD	   0.0500	quarterly   	 0.890	          	2020-06-05	2020-05-04	2020-05-01	2020-04-22 07:14    	EVERTEC                                                                    
75 	MCO                   	NYSE    	     USD	   0.5600	quarterly   	 0.980	          	2020-06-10	2020-05-20	2020-05-19	2020-04-22 07:13    	Moody's                                                                    
76 	STM                   	NYSE    	        	   0.1680	annual      	 0.790	          	2020-03-30	2020-03-23	2020-03-22	2020-04-22 06:12    	STMicroelectronics                                                         
77 	EVR                   	NYSE    	     USD	   0.5800	quarterly   	 4.530	          	2020-06-12	2020-05-29	2020-05-28	2020-04-22 06:05    	Evercore                                                                   
78 	IPSEY  | IPSEF        	OTCPK   	       ?	   1.0000	            	      	          	2020-06-05	          	2020-06-03	2020-04-22 05:54    	Ipsen S.A.                                                                 
79 	NTRS                  	NASDAQ  	     USD	   0.7000	quarterly   	 3.530	          	2020-07-01	2020-06-12	2020-06-11	2020-04-21 17:28    	Northern Trust                                                             
80 	DFS                   	NYSE    	     USD	   0.4400	quarterly   	 5.000	          	2020-06-04	2020-05-21	2020-05-20	2020-04-21 17:07    	Discover Financial Services                                                
81 	AVTR.PA               	NYSE    	     USD	   0.7800	quarterly   	 6.700	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 17:06    	Avantor 6.250% Series A Mandatory Convertible Preferred Stock              
82 	C.PK                  	NYSE    	     USD	   0.4297	quarterly   	 6.400	          	2020-05-15	2020-05-05	2020-05-04	2020-04-21 17:00    	Citigroup Inc. Deposit Shs Repr Non-Cum Perp Pfd Shs Series K              
83 	MSBF                  	NASDAQ  	     USD	   0.2200	special     	      	          	2020-05-26	2020-05-12	2020-05-11	2020-04-21 16:52    	MSB Financial                                                              
84 	C                     	NYSE    	     USD	   0.5100	quarterly   	 4.640	          	2020-05-22	2020-05-04	2020-05-01	2020-04-21 16:48    	Citigroup                                                                  
85 	FTI                   	NYSE    	        	         	            	      	          	          	          	          	2020-04-21 16:39    	TechnipFMC                                                                 
86 	PNFP                  	NASDAQ  	     USD	   0.1600	quarterly   	 1.820	          	2020-05-29	2020-05-01	2020-04-30	2020-04-21 16:34    	Pinnacle Financial Partners                                                
87 	SPKEP                 	NASDAQ  	     USD	   0.5469	quarterly   	10.940	          	2020-07-15	2020-07-01	2020-06-30	2020-04-21 16:34    	Spark Energy, Inc. 8.75% PFD SER A                                         
88 	SPKE                  	NASDAQ  	     USD	   0.1813	quarterly   	10.390	          	2020-06-15	2020-06-01	2020-05-29	2020-04-21 16:32    	Spark Energy                                                               
89 	IBKR                  	NASDAQ  	     USD	   0.1000	quarterly   	 0.930	          	2020-06-12	2020-06-01	2020-05-29	2020-04-21 16:32    	Interactive Brokers Group                                                  
90 	DCP.PB                	NYSE    	     USD	   0.4922	quarterly   	17.550	          	2020-06-15	2020-06-01	2020-05-29	2020-04-21 16:31    	DCP Midstream Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetu
91 	LECO                  	NASDAQ  	     USD	   0.4900	quarterly   	 2.700	          	2020-07-15	2020-06-30	2020-06-29	2020-04-21 16:31    	Lincoln Electric                                                           
92 	RMPL.P                	NYSE    	     USD	   0.3672	quarterly   	 6.310	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:30    	RiverNorth Marketplace Lending Corp Cum Red Pfd 2017 Series A              
93 	DCP                   	NYSE    	     USD	   0.3900	quarterly   	26.040	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:29    	DCP Midstream                                                              
94 	DCP.PC                	NYSE    	     USD	   0.4969	quarterly   	16.900	          	2020-07-15	2020-07-01	2020-06-30	2020-04-21 16:28    	DCP Midstream Series C?Fixed-to-Floating Rate Cumulative Redeemable Perpetu
95 	ETP.PE                	NYSE    	     USD	   0.4750	quarterly   	10.880	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:27    	Energy Transfer Operating, L.P Series E Cum Red Perp Prfd                  
96 	ETP.PD                	NYSE    	     USD	   0.4766	quarterly   	11.270	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:26    	Energy Transfer Partners LP Cum Red Perp Pfd Units Series D                
97 	ETP.PC                	NYSE    	     USD	   0.4609	quarterly   	10.880	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 16:26    	Energy Transfer Partners LP Cum Red Perp Pfd Units Series C                
98 	ANH                   	NYSE    	     USD	   0.0500	quarterly   	15.440	          	2020-05-29	2020-05-12	2020-05-11	2020-04-21 16:25    	Anworth Mortgage Asset                                                     
99 	TCP                   	NYSE    	     USD	   0.6500	quarterly   	 7.650	          	2020-05-12	2020-05-01	2020-04-30	2020-04-21 16:23    	TC PipeLines                                                               
100	PSXP                  	NYSE    	     USD	   0.8750	quarterly   	 8.510	          	2020-05-14	2020-05-01	2020-04-30	2020-04-21 16:22    	Phillips 66 Partners                                                       
101	PZN                   	NYSE    	     USD	   0.0300	quarterly   	 2.830	          	2020-05-22	2020-05-01	2020-04-30	2020-04-21 16:20    	Pzena                                                                      
102	SIRI                  	NASDAQ  	     USD	   0.0133	quarterly   	 1.070	          	2020-05-29	2020-05-08	2020-05-07	2020-04-21 16:16    	Sirius XM                                                                  
103	DIT                   	NYSEMKT 	     USD	   0.1800	quarterly   	 1.100	          	2020-05-26	2020-05-01	2020-04-30	2020-04-21 16:12    	AMCON Distributing Company                                                 
104	ORRF                  	NASDAQ  	     USD	   0.1700	quarterly   	 5.560	          	2020-05-11	2020-05-04	2020-05-01	2020-04-21 16:09    	Orrstown Financial                                                         
105	HCSG                  	NASDAQ  	     USD	   0.2025	quarterly   	 3.710	          	2020-06-26	2020-05-22	2020-05-21	2020-04-21 16:08    	Healthcare Services                                                        
106	DKL                   	NYSE    	     USD	   0.8900	quarterly   	39.870	          	2020-05-12	2020-05-05	2020-05-04	2020-04-21 16:06    	Delek Logistics?Partners                                                   
107	DREUF                 	OTC     	     CAD	   0.0583	monthly     	 7.000	          	2020-05-15	2020-04-30	2020-04-29	2020-04-21 15:35    	Dream Industrial REIT                                                      
108	DRETF                 	OTC     	     CAD	   0.0833	monthly     	 4.580	          	2020-05-15	2020-04-30	2020-04-29	2020-04-21 15:34    	Dream Office REIT                                                          
109	FSS                   	NYSE    	     USD	   0.0800	quarterly   	 1.200	          	2020-06-02	2020-05-15	2020-05-14	2020-04-21 13:17    	Federal Signal                                                             
110	IBCP                  	NASDAQ  	     USD	   0.2000	quarterly   	 6.360	          	2020-05-15	2020-05-05	2020-05-04	2020-04-21 12:29    	Independent Bank                                                           
111	TRV                   	NYSE    	     USD	   0.8500	quarterly   	 3.300	          	2020-06-30	2020-06-10	2020-06-09	2020-04-21 12:07    	The Travelers Companies                                                    
112	AEP                   	NYSE    	     USD	   0.7000	quarterly   	 3.440	          	2020-06-10	2020-05-08	2020-05-07	2020-04-21 11:18    	American Electric Power                                                    
113	MSIXF                 	OTC     	     CAD	   0.0650	monthly     	 2.710	          	2020-05-15	2020-04-30	2020-04-29	2020-04-21 11:17    	Morneau Shepell                                                            
114	WHR                   	NYSE    	     USD	   1.2000	quarterly   	 4.880	          	2020-06-15	2020-05-15	2020-05-14	2020-04-21 11:16    	Whirlpool                                                                  
115	AGGY                  	NYSEARCA	     USD	   0.1250	monthly     	 2.820	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:33    	WisdomTree Yield Enhanced U.S. Aggregate Bond Fund                         
116	HYZD                  	NASDAQ  	     USD	   0.0950	monthly     	 5.680	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:28    	WisdomTree Interest Rate Hedged High Yield Bond Fund                       
117	MTGP                  	NYSEARCA	     USD	   0.0925	monthly     	 2.200	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:27    	WisdomTree Mortgage Plus Bond Fund                                         
118	WFHY                  	BATS    	     USD	   0.1850	monthly     	 4.630	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:26    	WisdomTree U.S. High Yield Corporate Bond Fund                             
119	HYND                  	NASDAQ  	     USD	   0.0650	monthly     	 5.260	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:26    	WisdomTree Negative Duration High Yield Bond Fund                          
120	DTN                   	NYSEARCA	     USD	   0.1350	monthly     	 2.390	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree Dividend ex-Financials ETF                                      
121	GLBY                  	NYSEARCA	     USD	   0.0300	monthly     	 1.360	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree Yield Enhanced Global Aggregate Bond Fund                       
122	EMCB                  	NASDAQ  	     USD	   0.2550	monthly     	 4.570	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree Trust - WisdomTree Emerging Markets Corporate Bond Fund         
123	SFHY                  	BATS    	     USD	   0.1540	monthly     	 4.060	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:25    	WisdomTree U.S. Short-Term High Yield Corporate Bond Fund                  
124	DTD                   	NYSEARCA	     USD	   0.1900	monthly     	 2.770	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:23    	WisdomTree Total Dividend ETF                                              
125	DHS                   	NYSEARCA	     USD	   0.1450	monthly     	 2.950	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:23    	WisdomTree Equity Income ETF                                               
126	DGRS                  	NASDAQ  	     USD	   0.0450	monthly     	 2.110	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:22    	WisdomTree Trust - WisdomTree U.S. SmallCap Quality Dividend Growth Fund   
127	DON                   	NYSEARCA	     USD	   0.0600	monthly     	 2.930	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:22    	WisdomTree MidCap Dividend ETF                                             
128	ELD                   	NYSEARCA	     USD	   0.1400	monthly     	 5.540	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:21    	WisdomTree Emerging Market Local Debt ETF                                  
129	DLN                   	NYSEARCA	     USD	   0.1700	monthly     	 2.370	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:21    	WisdomTree LargeCap Dividend ETF                                           
130	SHAG                  	BATS    	     USD	   0.1025	monthly     	 2.410	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:20    	WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund              
131	DES                   	NYSEARCA	     USD	   0.0250	            	 1.670	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:20    	WisdomTree SmallCap Dividend ETF                                           
132	AGND                  	NASDAQ  	     USD	   0.0750	monthly     	 2.380	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:19    	WisdomTree Negative Duration U.S. Aggregate Bond Fund                      
133	USFR                  	NYSEARCA	     USD	   0.0050	monthly     	 0.240	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:19    	WisdomTree Floating Rate Treasury Fund                                     
134	WFIG                  	BATS    	     USD	   0.1200	monthly     	 2.710	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:18    	WisdomTree U.S. Corporate Bond Fund                                        
135	DGRW                  	NASDAQ  	     USD	   0.0900	monthly     	 2.620	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:17    	WisdomTree U.S. Dividend Growth ETF                                        
136	AGZD                  	NASDAQ  	     USD	   0.0900	monthly     	 2.310	          	2020-04-24	2020-04-22	2020-04-21	2020-04-21 10:13    	WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund                   
137	PEG                   	NYSE    	     USD	   0.4900	quarterly   	 3.830	          	2020-06-30	2020-06-09	2020-06-08	2020-04-21 10:04    	Public Service                                                             
138	CGIFF                 	OTC     	     CAD	   0.0500	monthly     	12.080	          	2020-05-29	2020-04-30	2020-04-29	2020-04-21 09:53    	Chemtrade Logistics Income Fund                                            
139	CFFN                  	NASDAQ  	     USD	   0.0850	quarterly   	 2.890	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 09:15    	Capitol Federal Financial                                                  
140	QCOM                  	NASDAQ  	     USD	   0.6500	quarterly   	 3.500	          	2020-06-25	2020-06-04	2020-06-03	2020-04-21 09:14    	Qualcomm                                                                   
141	HCA                   	HCA) Q1 	        	         	            	      	          	          	          	          	2020-04-21 09:01    	HCA Healthcare                                                             
142	LMRK                  	NASDAQ  	     USD	   0.2000	quarterly   	 6.710	          	2020-05-15	2020-05-04	2020-05-01	2020-04-21 08:59    	Landmark Infrastructure                                                    
143	BFIN                  	NASDAQ  	     USD	   0.1000	quarterly   	 5.600	          	2020-05-22	2020-05-06	2020-05-05	2020-04-21 08:43    	BankFinancial                                                              
144	WBS.PF                	NYSE    	     USD	   0.3281	quarterly   	 5.470	          	2020-06-15	2020-06-01	2020-05-29	2020-04-21 08:27    	Webster Financial Corporation DEP SHS RP PFD F                             
145	ASRV                  	NASDAQ  	     USD	   0.0250	quarterly   	 3.650	          	2020-05-18	2020-05-04	2020-05-01	2020-04-21 08:25    	AmeriServ Financial                                                        
146	WBS                   	NYSE    	     USD	   0.4000	quarterly   	 6.790	          	2020-05-20	2020-05-06	2020-05-05	2020-04-21 08:23    	Webster Financial                                                          
147	NEM                   	NYSE    	     USD	   0.2500	quarterly   	 1.680	          	2020-06-18	2020-06-04	2020-06-03	2020-04-21 07:58    	Newmont                                                                    
148	CCLP                  	NASDAQ  	     USD	   0.0100	quarterly   	 8.160	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 07:07    	CSI Compressco                                                             
149	SCL                   	NYSE    	     USD	   0.2750	quarterly   	 1.200	          	2020-06-15	2020-05-29	2020-05-28	2020-04-21 07:03    	Stepan                                                                     
150	PEBO                  	NASDAQ  	     USD	   0.3400	quarterly   	 6.090	          	2020-05-18	2020-05-04	2020-05-01	2020-04-21 06:36    	Peoples Bancorp                                                            
151	MTR                   	NYSE    	     USD	   0.0176	monthly     	 4.290	          	2020-07-31	2020-04-30	2020-04-29	2020-04-21 06:23    	Mesa Royalty Trust                                                         
152	CELTF                 	OTCPK   	     USD	   0.0600	            	      	          	2020-05-15	2020-05-01	2020-04-30	2020-04-21 06:20    	Centamin                                                                   
153	MBWM                  	NASDAQ  	     USD	   0.2800	quarterly   	 5.100	          	2020-06-17	2020-06-05	2020-06-04	2020-04-21 06:17    	Mercantile Bank                                                            
154	FEI                   	NYSE    	     USD	   0.0500	monthly     	11.720	          	2020-07-15	2020-07-02	2020-07-01	2020-04-21 06:16    	First Trust MLP&amp;Energy Income Fund                                     
155	FEN                   	NYSEMKT 	     USD	   0.3000	quarterly   	10.490	          	2020-07-31	2020-07-23	2020-07-22	2020-04-21 06:13    	First Trust Energy Income&amp;Growth Fund                                  
156	FPL                   	NYSE    	     USD	   0.0375	monthly     	11.170	          	2020-07-15	2020-07-02	2020-07-01	2020-04-21 06:11    	First Trust New Opportunities MLP &amp; Energy Fund                        
157	FIF                   	NYSE    	     USD	   0.0625	monthly     	 7.620	          	2020-05-15	2020-05-04	2020-05-01	2020-04-21 06:07    	First Trust Energy Infrastructure Fund                                     
158	TAC                   	NYSE    	     CAD	   0.0425	quarterly   	 2.160	          	2020-07-01	2020-06-01	2020-05-29	2020-04-21 06:01    	TransAlta                                                                  
159	TECK                  	NYSE    	     CAD	   0.0500	quarterly   	 1.870	          	2020-06-30	2020-06-15	2020-06-12	2020-04-21 05:47    	Teck Resources                                                             
160	CP                    	NYSE    	     CAD	   0.8300	quarterly   	 1.050	          	2020-07-27	2020-06-26	2020-06-25	2020-04-20 17:41    	Canadian Pacific Railway                                                   
