id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
21 	MGV                   	NYSEARCA	     USD	   0.5072	quarterly   	 3.050	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:12    	Vanguard Mega Cap Value ETF                                                
22 	MGK                   	NYSEARCA	     USD	   0.3047	quarterly   	 1.000	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:11    	Vanguard Mega Cap Growth ETF                                               
23 	MGC                   	NYSEARCA	     USD	   0.4619	quarterly   	 1.980	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:11    	Vanguard Mega Cap ETF                                                      
24 	VUG                   	NYSEARCA	     USD	   0.3983	quarterly   	 1.020	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:10    	Vanguard Growth ETF                                                        
25 	VTV                   	NYSEARCA	     USD	   0.7605	quarterly   	 3.010	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:10    	Vanguard Value ETF                                                         
26 	VV                    	NYSEARCA	     USD	   0.6390	quarterly   	 1.970	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:09    	Vanguard Large-Cap ETF                                                     
27 	VXF                   	NYSEARCA	     USD	   0.1660	quarterly   	 1.520	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:09    	Vanguard Extended Market ETF                                               
28 	VTI                   	NYSEARCA	     USD	   0.6136	quarterly   	 1.950	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:08    	Vanguard Total Stock Market ETF                                            
29 	VIG                   	NYSEARCA	     USD	   0.4740	quarterly   	 1.960	2020-02-29	2020-03-31	2020-03-27	2020-03-26	2020-03-27 12:08    	Vanguard Dividend Appreciation ETF                                         
30 	T                     	NYSE    	     USD	   0.5200	quarterly   	 6.880	          	2020-05-01	2020-04-09	2020-04-08	2020-03-27 11:35    	AT&amp;T                                                                   
31 	ARI                   	NYSE    	     USD	   0.4000	quarterly   	      	          	2020-04-15	2020-03-31	2020-03-30	2020-03-27 11:14    	Apollo Commercial Real Estate Finance                                      
32 	VER                   	NYSE    	     USD	   0.1375	quarterly   	      	          	2020-04-15	2020-03-31	2020-03-30	2020-03-27 11:13    	VEREIT                                                                     
33 	ABCB                  	NASDAQ  	     USD	   0.1500	quarterly   	      	          	2020-04-10	2020-03-31	2020-03-30	2020-03-27 11:12    	Ameris Bancorp                                                             
34 	ABB                   	NYSE    	     CHF	   0.8000	annual      	      	          	          	2020-03-31	2020-03-30	2020-03-27 10:47    	ABB                                                                        
35 	VYM  | VIG  | SPHD    	        	        	         	            	      	          	          	          	          	2020-03-27 10:34    	"As of March 25, our forecast of annual growth in dividends is down 28% in 
36 	ORCC                  	NYSE    	     USD	   0.3100	quarterly   	      	          	          	2020-03-31	2020-03-30	2020-03-27 09:40    	Owl Rock Capital                                                           
37 	DL                    	NYSE    	     USD	   0.1450	special     	      	          	2020-04-24	2020-03-31	2020-03-30	2020-03-27 09:35    	China Distance Education                                                   
38 	BANF                  	NASDAQ  	     USD	   0.3200	quarterly   	      	          	2020-04-15	2020-03-31	2020-03-30	2020-03-27 09:30    	BancFirst                                                                  
39 	CLNY                  	NYSE    	     USD	   0.1100	quarterly   	      	          	2020-04-15	2020-03-31	2020-03-30	2020-03-27 09:30    	Colony Capital                                                             
40 	ATAX                  	NASDAQ  	     USD	   0.1250	quarterly   	      	          	2020-04-30	2020-03-31	2020-03-30	2020-03-27 09:28    	America First Multifamily Investors                                        
41 	GFED                  	NASDAQ  	     USD	   0.1500	quarterly   	 4.140	          	2020-04-17	2020-04-07	2020-04-06	2020-03-27 09:01    	Guaranty Federal Bancshares                                                
42 	AYI                   	NYSE    	     USD	   0.1300	quarterly   	 0.610	          	2020-05-01	2020-04-17	2020-04-16	2020-03-27 08:44    	Acuity Brands                                                              
43 	DHF                   	NYSE    	     USD	   0.0215	monthly     	11.730	          	2020-04-24	2020-04-09	2020-04-08	2020-03-27 06:16    	BNY Mellon High Yield Strategies Fund                                      
44 	PWR                   	NYSE    	     USD	   0.0500	quarterly   	 0.660	          	2020-04-15	2020-04-06	2020-04-03	2020-03-27 06:15    	Quanta Services                                                            
45 	BGCP                  	NASDAQ  	        	         	            	      	          	          	          	          	2020-03-26 23:42    	BGC Partners                                                               
46 	RHDGF                 	OTCPK   	     USD	   0.5000	            	      	          	2020-04-15	          	          	2020-03-26 17:24    	Retail Holdings                                                            
47 	AI                    	NYSE    	        	         	            	      	          	          	          	          	2020-03-26 16:53    	Arlington Asset Investment                                                 
48 	FRD                   	NYSEMKT 	     USD	   0.0200	quarterly   	 1.850	          	2020-05-22	2020-04-24	2020-04-23	2020-03-26 16:46    	Friedman                                                                   
49 	EQT                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-26 16:40    	EQT Corporation                                                            
50 	OXM                   	NYSE    	     USD	   0.2500	quarterly   	 2.480	          	2020-05-01	2020-04-17	2020-04-16	2020-03-26 16:27    	Oxford Industries                                                          
51 	SAIC                  	NYSE    	     USD	   0.3700	quarterly   	 2.070	          	2020-04-24	2020-04-09	2020-04-08	2020-03-26 16:24    	Science Applications                                                       
52 	PRGS                  	NASDAQ  	     USD	   0.1650	quarterly   	 1.890	          	2020-06-15	2020-06-01	2020-05-29	2020-03-26 16:24    	Progress Software                                                          
53 	FUNC                  	NASDAQ  	     USD	   0.1300	quarterly   	 4.070	          	2020-05-01	2020-04-17	2020-04-16	2020-03-26 16:22    	First United                                                               
54 	FNLC                  	NASDAQ  	     USD	   0.3000	quarterly   	 5.770	          	2020-04-20	2020-04-10	2020-04-09	2020-03-26 16:20    	First Bancorp                                                              
55 	CSBB                  	OTCPK   	     USD	   0.2800	quarterly   	 3.990	          	2020-04-21	2020-04-07	2020-04-06	2020-03-26 16:20    	CSB Bancorp                                                                
56 	AEO                   	NYSE    	     USD	   0.1375	quarterly   	 6.400	          	2020-05-14	2020-04-30	2020-04-29	2020-03-26 16:20    	American Eagle Outfitters                                                  
57 	LAND                  	NASDAQ  	        	         	            	      	          	          	          	          	2020-03-26 12:24    	Gladstone Land                                                             
58 	GVA                   	NYSE    	     USD	   0.1300	quarterly   	 3.740	          	2020-04-15	2020-03-31	2020-03-30	2020-03-26 12:04    	Granite Construction                                                       
59 	UBFO                  	NASDAQ  	     USD	   0.1100	quarterly   	 6.470	          	2020-04-15	2020-04-06	2020-04-03	2020-03-26 11:59    	United Security Bancshares                                                 
60 	ACU                   	NYSEMKT 	     USD	   0.1200	quarterly   	 2.590	          	2020-04-27	2020-04-06	2020-04-03	2020-03-26 11:17    	Acme United                                                                
61 	CIB                   	NYSE    	     USD	   0.7510	quarterly   	      	          	2020-04-13	2020-03-30	2020-03-27	2020-03-26 10:39    	Bancolombia                                                                
62 	BCH                   	NYSE    	     USD	   0.5130	annual      	      	          	          	2020-03-30	2020-03-27	2020-03-26 10:32    	Banco de Chile                                                             
63 	NVO                   	NYSE    	     DKK	   5.3500	final       	      	          	2020-04-07	2020-03-30	2020-03-27	2020-03-26 10:24    	Novo Nordisk                                                               
64 	BKSC                  	NASDAQ  	     USD	   0.1600	quarterly   	 4.700	          	2020-04-30	2020-04-06	2020-04-03	2020-03-26 10:03    	Bank of South Carolina                                                     
65 	GORO                  	NYSEMKT 	     USD	   0.0033	monthly     	 1.360	          	2020-04-23	2020-04-13	2020-04-10	2020-03-26 09:17    	Gold Resource                                                              
66 	PK                    	NYSE    	        	         	            	      	          	          	          	          	2020-03-26 08:52    	Park Hotels &amp; Resorts                                                  
67 	CAGDF                 	OTCPK   	     CAD	   0.0400	interim     	      	          	2020-04-22	2020-04-08	2020-04-07	2020-03-26 08:17    	Centerra Gold                                                              
68 	WSG                   	        	        	         	            	      	          	          	          	          	2020-03-26 08:11    	Source: Press Release                                                      
69 	GEL                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-26 07:51    	Genesis Energy                                                             
70 	MOV                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-26 07:20    	Movado                                                                     
71 	GPMT                  	NYSE    	        	         	            	      	          	          	          	          	2020-03-26 07:19    	Granite Point Mortgage Trust's                                             
72 	EGBN                  	NASDAQ  	     USD	   0.2200	quarterly   	 2.930	          	2020-04-30	2020-04-15	2020-04-14	2020-03-26 06:02    	Eagle                                                                      
73 	CVBF                  	NASDAQ  	     USD	   0.1800	quarterly   	 3.970	          	2020-04-22	2020-04-08	2020-04-07	2020-03-26 05:59    	CVB Financial                                                              
74 	MFA                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-26 00:16    	MFA Financial                                                              
75 	SCVL                  	NASDAQ  	     USD	   0.0850	quarterly   	 1.690	          	2020-04-20	2020-04-06	2020-04-03	2020-03-25 18:12    	Shoe Carnival                                                              
76 	DCF                   	NYSE    	     USD	   0.0540	monthly     	10.670	          	2020-04-23	2020-04-08	2020-04-07	2020-03-25 18:03    	Dreyfus Alcentra Global Credit Income 2024 Target Term Fund                
77 	ISTR                  	NASDAQ  	     USD	   0.0600	quarterly   	 2.190	          	2020-04-30	2020-04-06	2020-04-03	2020-03-25 18:02    	Investar                                                                   
78 	PYCFF                 	OTC     	     CAD	   0.0200	quarterly   	 2.510	          	2020-04-28	2020-04-14	2020-04-13	2020-03-25 17:48    	Mount Logan Capital                                                        
79 	GBCI                  	NASDAQ  	     USD	   0.2900	quarterly   	 3.610	          	2020-04-16	2020-04-07	2020-04-06	2020-03-25 17:32    	Glacier Bancorp                                                            
80 	CPB                   	NYSE    	     USD	   0.3500	quarterly   	 3.220	          	2020-04-27	2020-04-09	2020-04-08	2020-03-25 17:22    	Campbell Soup                                                              
81 	INN                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-25 17:12    	Summit Hotel Properties                                                    
82 	NBLX                  	NASDAQ  	        	         	            	      	          	          	          	          	2020-03-25 16:56    	Noble Midstream Partners                                                   
83 	SBRA                  	NASDAQ  	        	         	            	      	          	          	          	          	2020-03-25 16:44    	Sabra Health Care REIT                                                     
84 	CWYUF                 	OTCPK   	     CAD	   0.1542	monthly     	10.020	          	2020-04-15	2020-03-31	2020-03-30	2020-03-25 16:29    	SmartCentres REIT                                                          
85 	PMT                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-25 16:20    	PennyMac Mortgage Investment Trust                                         
86 	CIO                   	NYSE    	     USD	   0.1500	quarterly   	 8.290	          	2020-04-24	2020-04-09	2020-04-08	2020-03-25 16:18    	City Office REIT                                                           
87 	PMT                   	NYSE    	     USD	   0.2500	quarterly   	 9.810	          	2020-04-30	2020-04-15	2020-04-14	2020-03-25 16:16    	PennyMac Mortgage Investment Trust                                         
88 	TYBT                  	OTCPK   	     USD	   0.6400	semi annual 	 2.190	          	2020-04-30	2020-04-15	2020-04-14	2020-03-25 16:10    	Trinity Bank                                                               
89 	HIFS                  	NASDAQ  	     USD	   0.4200	quarterly   	 1.180	          	2020-04-15	2020-04-06	2020-04-03	2020-03-25 16:04    	Hingham Institution for Savings                                            
90 	RBS                   	NYSE    	     GBP	   0.0300	            	      	          	2020-05-04	2020-03-27	2020-03-26	2020-03-25 12:49    	The Royal Bank of Scotland                                                 
91 	WOR                   	NYSE    	     USD	   0.2400	quarterly   	 4.070	          	2020-06-29	2020-06-15	2020-06-12	2020-03-25 12:26    	Worthington                                                                
92 	PUK                   	NYSE    	     USD	   0.2597	interim     	      	          	2020-05-15	2020-03-27	2020-03-26	2020-03-25 10:14    	Prudential                                                                 
93 	PSO                   	NYSE    	     GBP	   0.1350	final       	      	          	          	2020-03-27	2020-03-26	2020-03-25 10:09    	Pearson                                                                    
94 	BTI  | BATMF  | BTAFF 	NYSE    	     USD	   0.6720	quarterly   	      	          	2020-05-18	2020-03-27	2020-03-26	2020-03-25 10:02    	British American Tobacco                                                   
95 	ALCO                  	NASDAQ  	     USD	   0.0900	quarterly   	      	          	2020-04-10	2020-03-27	2020-03-26	2020-03-25 09:44    	Alico                                                                      
96 	ESLT                  	NASDAQ  	     USD	   0.4400	quarterly   	 1.450	          	2020-04-20	2020-04-06	2020-04-03	2020-03-25 09:31    	Elbit Systems                                                              
97 	AGFMF                 	OTCPK   	     CAD	   0.0800	quarterly   	12.420	          	2020-04-20	2020-04-10	2020-04-09	2020-03-25 09:28    	AGF Management                                                             
98 	BANR                  	NASDAQ  	     USD	   0.4100	quarterly   	 5.220	          	2020-04-17	2020-04-08	2020-04-07	2020-03-25 09:07    	Banner                                                                     
99 	SOMC                  	OTCPK   	     USD	   0.2300	quarterly   	 3.380	          	2020-04-24	2020-04-10	2020-04-09	2020-03-25 08:20    	Southern Michigan                                                          
100	SLG.PI                	NYSE    	     USD	   0.4063	quarterly   	 7.180	          	2020-04-15	2020-03-31	2020-03-30	2020-03-25 07:49    	SL Green Realty Corp. PFD SER I                                            
101	SLG                   	NYSE    	     USD	   0.2950	monthly     	 7.510	          	2020-04-15	2020-03-31	2020-03-30	2020-03-25 07:47    	SL Green Realty                                                            
102	MIELY  | MIELF        	OTCPK   	        	2,020.000	            	      	          	          	          	          	2020-03-25 06:44    	Mitsubishi Electric                                                        
103	TWO                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-25 01:55    	"As a result of the volatile market conditions related to the COVID-19 pand
104	SCS                   	NYSE    	     USD	   0.0700	quarterly   	 2.960	          	2020-04-17	2020-04-03	2020-04-02	2020-03-24 16:42    	Steelcase                                                                  
105	WSBF                  	NASDAQ  	     USD	   0.1200	quarterly   	 3.630	          	2020-05-01	2020-04-10	2020-04-09	2020-03-24 16:16    	Waterstone Financial                                                       
106	FBVA                  	OTCPK   	     USD	   0.1200	quarterly   	 3.490	          	2020-04-15	2020-04-01	2020-03-31	2020-03-24 16:03    	Farmers Bankshares                                                         
107	LMNR                  	NASDAQ  	     USD	   0.0750	quarterly   	 2.200	          	2020-04-17	2020-04-06	2020-04-03	2020-03-24 16:02    	Limoneira Company                                                          
108	DVDDF                 	OTC     	        	         	            	      	          	          	          	          	2020-03-24 10:24    	Dividend 15 Split Corp. II                                                 
109	CNDCF                 	OTC     	        	         	            	      	          	          	          	          	2020-03-24 10:08    	Canadian Banc Corp.                                                        
110	DVSPF                 	        	        	         	            	      	          	          	          	          	2020-03-24 10:05    	Dividend 15 Split Corp.                                                    
111	FNNCF                 	OTC     	        	         	            	      	          	          	          	          	2020-03-24 10:01    	Financial 15 Split Corp.                                                   
112	XLSR                  	NYSEARCA	     USD	   0.1249	quarterly   	 1.580	2020-03-20	2020-03-27	2020-03-25	2020-03-24	2020-03-24 09:59    	SPDR SSGA US Sector Rotation ETF                                           
113	PRRWF                 	OTC     	     CAD	   0.0380	monthly     	 1.440	          	2020-04-15	2020-03-31	2020-03-30	2020-03-24 09:35    	Park Lawn Corporation                                                      
114	SISXF                 	OTCPK   	     CAD	   0.0383	monthly     	 5.940	          	2020-04-09	2020-03-31	2020-03-30	2020-03-24 08:15    	Savaria                                                                    
115	IVR                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-24 07:11    	Invesco Mortgage Capital                                                   
116	NAT                   	NYSE    	     USD	   0.1400	quarterly   	22.050	          	2020-06-05	2020-05-26	2020-05-22	2020-03-24 07:00    	Nordic American Tankers                                                    
117	GNL.PB                	OTC     	     USD	   0.4297	quarterly   	11.990	          	2020-04-15	2020-04-03	2020-04-02	2020-03-24 06:45    	Global Net Lease 6.875% Series B Cumulative Redeemable Perpetual Preferred 
118	GNL.PA                	NYSE    	     USD	   0.4531	quarterly   	12.990	          	2020-04-15	2020-04-03	2020-04-02	2020-03-24 06:43    	Global Net Lease Cum Red Preferred Registered Shs Series A                 
119	AFINP                 	NASDAQ  	     USD	   0.4700	quarterly   	14.570	          	2020-04-15	2020-04-03	2020-04-02	2020-03-24 06:37    	American Finance Trust 7.50% PFD A                                         
120	CMCO                  	NASDAQ  	     USD	   0.0600	quarterly   	 1.120	          	2020-05-14	2020-05-04	2020-05-01	2020-03-24 06:36    	Columbus McKinnon                                                          
121	HTIA                  	NASDAQ  	     USD	   0.4609	            	      	          	2020-04-15	2020-04-03	2020-04-02	2020-03-24 06:19    	Healthcare Trust 7.375% Series A Cumulative Redeemable Perpetual Preferred 
122	GROW                  	NASDAQ  	     USD	   0.0025	monthly     	 3.330	          	          	          	          	2020-03-23 17:52    	U.S. Global Investors                                                      
123	HRL                   	NYSE    	     USD	   0.2325	quarterly   	 2.060	          	2020-05-15	2020-04-13	2020-04-09	2020-03-23 17:12    	Hormel Foods                                                               
124	FF                    	NYSE    	     USD	   3.0000	special     	      	          	2020-04-17	2020-04-03	2020-04-20	2020-03-23 16:42    	FutureFuel                                                                 
125	SAFE                  	NYSE    	     USD	   0.1560	quarterly   	 1.180	          	2020-04-15	2020-03-31	2020-03-30	2020-03-23 16:32    	Safehold                                                                   
126	SAN                   	NYSE    	        	         	            	      	          	          	          	          	2020-03-23 16:25    	Banco Santander                                                            
127	FIF                   	NYSE    	     USD	   0.1100	monthly     	20.090	          	2020-04-15	2020-04-02	2020-04-01	2020-03-23 16:19    	First Trust Energy Infrastructure Fund                                     
128	AFB                   	NYSE    	     USD	   0.0458	monthly     	 4.940	          	2020-04-17	2020-04-03	2020-04-02	2020-03-23 16:17    	AllianceBernstein National Municipal Income                                
129	AWF                   	NYSE    	     USD	   0.0655	monthly     	 8.860	          	2020-04-17	2020-04-03	2020-04-02	2020-03-23 16:16    	AllianceBernstein Global High Income Fund                                  
130	TDBSF                 	OTC     	     CAD	   0.0438	monthly     	 8.460	          	2020-04-09	2020-03-31	2020-03-30	2020-03-23 16:11    	TDB Split Corp                                                             
131	DVVDF                 	OTCPK   	     CAD	   0.0589	monthly     	 8.530	          	2020-04-09	2020-03-31	2020-03-30	2020-03-23 16:09    	Dividend Select 15                                                         
132	SPEU                  	NYSEARCA	     USD	   0.2027	quarterly   	 3.940	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:09    	SPDR Portfolio Europe ETF                                                  
133	SIMS                  	NYSEARCA	     USD	   0.0456	quarterly   	 1.460	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:08    	SPDR S&amp;P Kensho Intelligent Structures ETF                             
134	ROKT                  	NYSEARCA	     USD	   0.0526	quarterly   	 1.020	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:08    	SPDR S&amp;P Kensho Final Frontiers ETF                                    
135	XWEB                  	NYSEARCA	     USD	   0.0219	quarterly   	 0.160	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:08    	SPDR S&amp;P Internet ETF                                                  
136	XTH                   	NYSEARCA	     USD	   0.1229	quarterly   	 1.190	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:08    	SPDR S&amp;P Technology Hardware ETF                                       
137	ONEY                  	NYSEARCA	     USD	   0.5511	quarterly   	 5.790	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:07    	SPDR Russell 1000 Yield Focus ETF                                          
138	ONEV                  	NYSEARCA	     USD	   0.4055	quarterly   	 3.000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:07    	SPDR Russell 1000 Low Volatility Focus ETF                                 
139	ICFNF                 	OTC     	     USD	   0.0657	monthly     	      	          	2020-04-09	2020-03-31	2020-03-30	2020-03-23 16:07    	Income Financial Trust                                                     
140	ONEO                  	NYSEARCA	     USD	   0.3007	quarterly   	 2.490	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:07    	SPDR Russell 1000 Momentum Focus ETF                                       
141	SPYX                  	NYSEARCA	     USD	   0.3329	quarterly   	 2.180	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:06    	SPDR S&amp;P 500 Fossil Fuel Free ETF                                      
142	VLU                   	NYSEARCA	     USD	   0.6253	quarterly   	 3.400	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:06    	SPDR S &amp;P 1500 Value Tilt ETF                                          
143	IEP                   	NASDAQ  	        	         	            	      	          	          	          	          	2020-03-23 16:06    	Icahn Enterprises LP                                                       
144	MMTM                  	NYSEARCA	     USD	   0.5423	quarterly   	 2.070	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:06    	SPDR S&amp;P 1500 Momentum Tilt ETF                                        
145	XTN                   	NYSEARCA	     USD	   0.1765	quarterly   	 1.600	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:05    	SPDR S&amp;P Transportation ETF                                            
146	XTL                   	NYSEARCA	     USD	   0.1505	quarterly   	 1.120	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:05    	SPDR S&amp;P Telecom ETF                                                   
147	XSW                   	NYSEARCA	     USD	   0.3234	quarterly   	 0.180	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:05    	SPDR S&amp;P Software &amp; Services ETF                                   
148	XSD                   	NYSEARCA	     USD	   0.1158	quarterly   	 0.710	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:05    	SPDR S&amp;P Semiconductor ETF                                             
149	XRT                   	NYSEARCA	     USD	   0.1749	quarterly   	 2.640	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:04    	SPDR S&amp;P Retail ETF                                                    
150	XPH                   	NYSEARCA	     USD	   0.0717	quarterly   	 0.740	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:04    	SPDR S&amp;P Pharmaceuticals ETF                                           
151	XOP                   	NYSEARCA	     USD	   0.0946	quarterly   	 4.940	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:04    	SPDR S&amp;P Oil &amp; Gas Exploration &amp; Production ETF                
152	XME                   	NYSEARCA	     USD	   0.0806	quarterly   	 3.140	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:04    	SPDR S&amp;P Metals &amp; Mining ETF                                       
153	XHS                   	NYSEARCA	     USD	   0.0327	quarterly   	 0.480	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:03    	SPDR S&amp;P Healthcare Services ETF                                       
154	XHB                   	NYSEARCA	     USD	   0.1087	quarterly   	 1.590	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:03    	SPDR S&amp;P Homebuilders ETF                                              
155	XES                   	NYSEARCA	     USD	   0.0268	quarterly   	 5.670	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:03    	SPDR S&amp;P Oil &amp; Gas Equipment &amp; Services ETF                    
156	XAR                   	NYSEARCA	     USD	   0.4312	quarterly   	 0.890	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:02    	SPDR S&amp;P Aerospace &amp; Defense ETF                                   
157	SPYV                  	NYSEARCA	     USD	   0.2219	quarterly   	 3.790	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:02    	SPDR S&amp;P 500 Value ETF                                                 
158	SPYG                  	NYSEARCA	     USD	   0.1359	quarterly   	 1.510	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:02    	SPDR S&amp;P 500 Small Cap Growth ETF                                      
159	SLYV                  	NYSEARCA	     USD	   0.2625	quarterly   	 3.830	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:02    	SPDR S&amp;P 600 Small Cap Value ETF                                       
160	SLYG                  	NYSEARCA	     USD	   0.1227	quarterly   	 1.480	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:01    	SPDR S&amp;P 600 Small Cap Growth ETF                                      
161	SLY                   	NYSEARCA	     USD	   0.2220	quarterly   	 2.700	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:01    	SPDR S&amp;P 600 Small Cap ETF                                             
162	RWR                   	NYSEARCA	     USD	   0.5829	quarterly   	 5.690	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:01    	SPDR Dow Jones REIT ETF                                                    
